Date,Key,CountryCode,CountryName,RegionCode,RegionName,Confirmed,Deaths,Latitude,Longitude,Population
2020-02-02,CN_SD,CN,China,SD,Shandong,230,0,36.342700,118.149800,
2020-02-02,CN_SH,CN,China,SH,Shanghai,182,1,31.202000,121.449100,
2020-02-02,CN_SN,CN,China,SN,Shaanxi,116,0,35.191700,108.870100,
2020-02-02,CN_SX,CN,China,SX,Shanxi,56,0,37.577700,112.292200,
2020-02-02,CN_TJ,CN,China,TJ,Tianjin,48,0,39.305400,117.323000,
2020-02-02,CN_XJ,CN,China,XJ,Xinjiang,21,0,41.112900,85.240100,
2020-02-02,CN_YN,CN,China,YN,Yunnan,99,0,24.974000,101.487000,
2020-02-02,CN_ZJ,CN,China,ZJ,Zhejiang,661,0,29.183200,120.093400,
2020-02-03,CN_AH,CN,China,AH,Anhui,408,0,31.825700,117.226400,
2020-02-03,CN_BJ,CN,China,BJ,Beijing,212,1,40.182400,116.414200,
2020-02-03,CN_CQ,CN,China,CQ,Chongqing,312,2,30.057200,107.874000,
2020-02-03,CN_FJ,CN,China,FJ,Fujian,179,0,26.078900,117.987400,
2020-02-03,CN_GD,CN,China,GD,Guangdong,725,0,23.341700,113.424400,
2020-02-03,CN_GS,CN,China,GS,Gansu,51,0,37.809900,101.058300,
2020-02-03,CN_GX,CN,China,GX,Guangxi,127,0,23.829800,108.788100,
2020-02-03,CN_GZ,CN,China,GZ,Guizhou,46,0,26.815400,106.874800,
2020-02-03,CN_HA,CN,China,HA,Henan,566,2,33.882000,113.614000,
2020-02-03,CN_HB,CN,China,HB,Hubei,11177,350,30.975600,112.270700,
2020-02-03,CN_HE,CN,China,HE,Hebei,113,1,39.549000,116.130600,
2020-02-03,CN_HI,CN,China,HI,Hainan,70,1,19.195900,109.745300,
2020-02-03,CN_HL,CN,China,HL,Heilongjiang,121,2,47.862000,127.761500,
2020-02-03,CN_HN,CN,China,HN,Hunan,521,0,27.610400,111.708800,
2020-02-03,CN_JL,CN,China,JL,Jilin,31,0,43.666100,126.192300,
2020-02-03,CN_JS,CN,China,JS,Jiangsu,271,0,32.971100,119.455000,
2020-02-03,CN_JX,CN,China,JX,Jiangxi,391,0,27.614000,115.722100,
2020-02-03,CN_LN,CN,China,LN,Liaoning,73,0,41.295600,122.608500,
2020-02-03,CN_NX,CN,China,NX,Ningxia,31,0,37.269200,106.165500,
2020-02-03,CN_QH,CN,China,QH,Qinghai,13,0,35.745200,95.995600,
2020-02-03,CN_SC,CN,China,SC,Sichuan,254,1,30.617100,102.710300,
2020-02-03,CN_SD,CN,China,SD,Shandong,259,0,36.342700,118.149800,
2020-02-03,CN_SH,CN,China,SH,Shanghai,203,1,31.202000,121.449100,
2020-02-03,CN_SN,CN,China,SN,Shaanxi,128,0,35.191700,108.870100,
2020-02-03,CN_SX,CN,China,SX,Shanxi,66,0,37.577700,112.292200,
2020-02-03,CN_TJ,CN,China,TJ,Tianjin,56,0,39.305400,117.323000,
2020-02-03,CN_XJ,CN,China,XJ,Xinjiang,24,0,41.112900,85.240100,
2020-02-03,CN_YN,CN,China,YN,Yunnan,114,0,24.974000,101.487000,
2020-02-03,CN_ZJ,CN,China,ZJ,Zhejiang,724,0,29.183200,120.093400,
2020-02-04,CN_AH,CN,China,AH,Anhui,480,0,31.825700,117.226400,
2020-02-04,CN_BJ,CN,China,BJ,Beijing,228,1,40.182400,116.414200,
2020-02-04,CN_CQ,CN,China,CQ,Chongqing,344,2,30.057200,107.874000,
2020-02-04,CN_FJ,CN,China,FJ,Fujian,194,0,26.078900,117.987400,
2020-02-04,CN_GD,CN,China,GD,Guangdong,813,0,23.341700,113.424400,
2020-02-04,CN_GS,CN,China,GS,Gansu,55,0,37.809900,101.058300,
2020-02-04,CN_GX,CN,China,GX,Guangxi,139,0,23.829800,108.788100,
2020-02-04,CN_GZ,CN,China,GZ,Guizhou,56,0,26.815400,106.874800,
2020-02-04,CN_HA,CN,China,HA,Henan,675,2,33.882000,113.614000,
2020-02-04,CN_HB,CN,China,HB,Hubei,13522,414,30.975600,112.270700,
2020-02-04,CN_HE,CN,China,HE,Hebei,126,1,39.549000,116.130600,
2020-02-04,CN_HI,CN,China,HI,Hainan,80,1,19.195900,109.745300,
2020-02-04,CN_HL,CN,China,HL,Heilongjiang,155,2,47.862000,127.761500,
2020-02-04,CN_HN,CN,China,HN,Hunan,593,0,27.610400,111.708800,
2020-02-04,CN_JL,CN,China,JL,Jilin,42,0,43.666100,126.192300,
2020-02-04,CN_JS,CN,China,JS,Jiangsu,308,0,32.971100,119.455000,
2020-02-04,CN_JX,CN,China,JX,Jiangxi,476,0,27.614000,115.722100,
2020-02-04,CN_LN,CN,China,LN,Liaoning,77,0,41.295600,122.608500,
2020-02-04,CN_NX,CN,China,NX,Ningxia,34,0,37.269200,106.165500,
2020-02-04,CN_QH,CN,China,QH,Qinghai,15,0,35.745200,95.995600,
2020-02-04,CN_SC,CN,China,SC,Sichuan,282,1,30.617100,102.710300,
2020-02-04,CN_SD,CN,China,SD,Shandong,275,0,36.342700,118.149800,
2020-02-04,CN_SH,CN,China,SH,Shanghai,219,1,31.202000,121.449100,
2020-02-04,CN_SN,CN,China,SN,Shaanxi,142,0,35.191700,108.870100,
2020-02-04,CN_SX,CN,China,SX,Shanxi,74,0,37.577700,112.292200,
2020-02-04,CN_TJ,CN,China,TJ,Tianjin,66,0,39.305400,117.323000,
2020-02-04,CN_XJ,CN,China,XJ,Xinjiang,29,0,41.112900,85.240100,
2020-02-04,CN_YN,CN,China,YN,Yunnan,119,0,24.974000,101.487000,
2020-02-04,CN_ZJ,CN,China,ZJ,Zhejiang,829,0,29.183200,120.093400,
2020-02-05,CN_AH,CN,China,AH,Anhui,530,0,31.825700,117.226400,
2020-02-05,CN_BJ,CN,China,BJ,Beijing,253,1,40.182400,116.414200,
2020-02-05,CN_CQ,CN,China,CQ,Chongqing,376,2,30.057200,107.874000,
2020-02-05,CN_FJ,CN,China,FJ,Fujian,205,0,26.078900,117.987400,
2020-02-05,CN_GD,CN,China,GD,Guangdong,895,0,23.341700,113.424400,
2020-02-05,CN_GS,CN,China,GS,Gansu,57,0,37.809900,101.058300,
2020-02-05,CN_GX,CN,China,GX,Guangxi,150,0,23.829800,108.788100,
2020-02-05,CN_GZ,CN,China,GZ,Guizhou,64,0,26.815400,106.874800,
2020-02-05,CN_HA,CN,China,HA,Henan,764,2,33.882000,113.614000,
2020-02-05,CN_HB,CN,China,HB,Hubei,16678,479,30.975600,112.270700,
2020-02-05,CN_HE,CN,China,HE,Hebei,135,1,39.549000,116.130600,
2020-02-05,CN_HI,CN,China,HI,Hainan,91,1,19.195900,109.745300,
2020-02-05,CN_HL,CN,China,HL,Heilongjiang,190,2,47.862000,127.761500,
2020-02-05,CN_HN,CN,China,HN,Hunan,661,0,27.610400,111.708800,
2020-02-05,CN_JL,CN,China,JL,Jilin,54,0,43.666100,126.192300,
2020-02-05,CN_JS,CN,China,JS,Jiangsu,341,0,32.971100,119.455000,
2020-02-05,CN_JX,CN,China,JX,Jiangxi,548,0,27.614000,115.722100,
2020-02-05,CN_LN,CN,China,LN,Liaoning,81,0,41.295600,122.608500,
2020-02-05,CN_QH,CN,China,QH,Qinghai,17,0,35.745200,95.995600,
2020-02-05,CN_SC,CN,China,SC,Sichuan,301,1,30.617100,102.710300,
2020-02-05,CN_SD,CN,China,SD,Shandong,307,0,36.342700,118.149800,
2020-02-05,CN_SH,CN,China,SH,Shanghai,243,1,31.202000,121.449100,
2020-02-05,CN_SN,CN,China,SN,Shaanxi,165,0,35.191700,108.870100,
2020-02-05,CN_SX,CN,China,SX,Shanxi,81,0,37.577700,112.292200,
2020-02-05,CN_TJ,CN,China,TJ,Tianjin,69,1,39.305400,117.323000,
2020-02-05,CN_XJ,CN,China,XJ,Xinjiang,32,0,41.112900,85.240100,
2020-02-05,CN_YN,CN,China,YN,Yunnan,124,0,24.974000,101.487000,
2020-02-05,CN_ZJ,CN,China,ZJ,Zhejiang,895,0,29.183200,120.093400,
2020-02-06,CN_AH,CN,China,AH,Anhui,591,0,31.825700,117.226400,
2020-02-06,CN_BJ,CN,China,BJ,Beijing,274,1,40.182400,116.414200,
2020-02-06,CN_CQ,CN,China,CQ,Chongqing,400,2,30.057200,107.874000,
2020-02-06,CN_FJ,CN,China,FJ,Fujian,215,0,26.078900,117.987400,
2020-02-06,CN_GD,CN,China,GD,Guangdong,970,0,23.341700,113.424400,
2020-02-06,CN_GS,CN,China,GS,Gansu,62,0,37.809900,101.058300,
2020-02-06,CN_GX,CN,China,GX,Guangxi,168,0,23.829800,108.788100,
2020-02-06,CN_GZ,CN,China,GZ,Guizhou,71,1,26.815400,106.874800,
2020-02-06,CN_HA,CN,China,HA,Henan,851,2,33.882000,113.614000,
2020-02-06,CN_HB,CN,China,HB,Hubei,19665,549,30.975600,112.270700,
2020-02-06,CN_HE,CN,China,HE,Hebei,157,1,39.549000,116.130600,
2020-02-06,CN_HI,CN,China,HI,Hainan,106,1,19.195900,109.745300,
2020-02-06,CN_HL,CN,China,HL,Heilongjiang,227,3,47.862000,127.761500,
2020-02-06,CN_HN,CN,China,HN,Hunan,711,0,27.610400,111.708800,
2020-02-06,CN_JL,CN,China,JL,Jilin,59,0,43.666100,126.192300,
2020-02-06,CN_JS,CN,China,JS,Jiangsu,373,0,32.971100,119.455000,
2020-02-06,CN_JX,CN,China,JX,Jiangxi,600,0,27.614000,115.722100,
2020-02-06,CN_LN,CN,China,LN,Liaoning,91,0,41.295600,122.608500,
2020-02-06,CN_NX,CN,China,NX,Ningxia,40,0,37.269200,106.165500,
2020-02-06,CN_QH,CN,China,QH,Qinghai,18,0,35.745200,95.995600,
2020-02-06,CN_SC,CN,China,SC,Sichuan,321,1,30.617100,102.710300,
2020-02-06,CN_SD,CN,China,SD,Shandong,347,0,36.342700,118.149800,
2020-02-06,CN_SH,CN,China,SH,Shanghai,257,1,31.202000,121.449100,
2020-02-06,CN_SN,CN,China,SN,Shaanxi,173,0,35.191700,108.870100,
2020-02-06,CN_SX,CN,China,SX,Shanxi,90,0,37.577700,112.292200,
2020-02-06,CN_TJ,CN,China,TJ,Tianjin,78,1,39.305400,117.323000,
2020-02-06,CN_XJ,CN,China,XJ,Xinjiang,36,0,41.112900,85.240100,
2020-02-06,CN_YN,CN,China,YN,Yunnan,133,0,24.974000,101.487000,
2020-02-06,CN_ZJ,CN,China,ZJ,Zhejiang,954,0,29.183200,120.093400,
2020-02-07,CN_AH,CN,China,AH,Anhui,665,0,31.825700,117.226400,
2020-02-07,CN_BJ,CN,China,BJ,Beijing,297,1,40.182400,116.414200,
2020-02-07,CN_CQ,CN,China,CQ,Chongqing,415,2,30.057200,107.874000,
2020-02-07,CN_FJ,CN,China,FJ,Fujian,224,0,26.078900,117.987400,
2020-02-07,CN_GD,CN,China,GD,Guangdong,1034,1,23.341700,113.424400,
2020-02-07,CN_GS,CN,China,GS,Gansu,67,0,37.809900,101.058300,
2020-02-07,CN_GX,CN,China,GX,Guangxi,172,0,23.829800,108.788100,
2020-02-07,CN_GZ,CN,China,GZ,Guizhou,77,1,26.815400,106.874800,
2020-02-07,CN_HA,CN,China,HA,Henan,914,3,33.882000,113.614000,
2020-02-07,CN_HB,CN,China,HB,Hubei,22112,618,30.975600,112.270700,
2020-02-07,CN_HE,CN,China,HE,Hebei,172,1,39.549000,116.130600,
2020-02-07,CN_HI,CN,China,HI,Hainan,115,2,19.195900,109.745300,
2020-02-07,CN_HL,CN,China,HL,Heilongjiang,277,3,47.862000,127.761500,
2020-02-07,CN_HN,CN,China,HN,Hunan,772,0,27.610400,111.708800,
2020-02-07,CN_JL,CN,China,JL,Jilin,65,1,43.666100,126.192300,
2020-02-07,CN_JS,CN,China,JS,Jiangsu,408,0,32.971100,119.455000,
2020-02-07,CN_JX,CN,China,JX,Jiangxi,661,0,27.614000,115.722100,
2020-02-07,CN_LN,CN,China,LN,Liaoning,95,0,41.295600,122.608500,
2020-02-07,CN_NX,CN,China,NX,Ningxia,43,0,37.269200,106.165500,
2020-02-07,CN_SC,CN,China,SC,Sichuan,344,1,30.617100,102.710300,
2020-02-07,CN_SD,CN,China,SD,Shandong,386,0,36.342700,118.149800,
2020-02-07,CN_SH,CN,China,SH,Shanghai,277,1,31.202000,121.449100,
2020-02-07,CN_SN,CN,China,SN,Shaanxi,184,0,35.191700,108.870100,
2020-02-07,CN_SX,CN,China,SX,Shanxi,96,0,37.577700,112.292200,
2020-02-07,CN_TJ,CN,China,TJ,Tianjin,81,1,39.305400,117.323000,
2020-02-07,CN_XJ,CN,China,XJ,Xinjiang,39,0,41.112900,85.240100,
2020-02-07,CN_YN,CN,China,YN,Yunnan,136,0,24.974000,101.487000,
2020-02-07,CN_ZJ,CN,China,ZJ,Zhejiang,1006,0,29.183200,120.093400,
2020-02-08,CN_AH,CN,China,AH,Anhui,733,0,31.825700,117.226400,
2020-02-08,CN_BJ,CN,China,BJ,Beijing,315,2,40.182400,116.414200,
2020-02-08,CN_CQ,CN,China,CQ,Chongqing,428,2,30.057200,107.874000,
2020-02-08,CN_FJ,CN,China,FJ,Fujian,239,0,26.078900,117.987400,
2020-02-08,CN_GD,CN,China,GD,Guangdong,1095,1,23.341700,113.424400,
2020-02-08,CN_GS,CN,China,GS,Gansu,71,1,37.809900,101.058300,
2020-02-08,CN_GX,CN,China,GX,Guangxi,183,0,23.829800,108.788100,
2020-02-08,CN_GZ,CN,China,GZ,Guizhou,89,1,26.815400,106.874800,
2020-02-08,CN_HA,CN,China,HA,Henan,981,4,33.882000,113.614000,
2020-02-08,CN_HB,CN,China,HB,Hubei,24953,699,30.975600,112.270700,
2020-02-08,CN_HE,CN,China,HE,Hebei,195,1,39.549000,116.130600,
2020-02-08,CN_HI,CN,China,HI,Hainan,124,2,19.195900,109.745300,
2020-02-08,CN_HL,CN,China,HL,Heilongjiang,295,5,47.862000,127.761500,
2020-02-08,CN_HN,CN,China,HN,Hunan,803,1,27.610400,111.708800,
2020-02-08,CN_JL,CN,China,JL,Jilin,69,1,43.666100,126.192300,
2020-02-08,CN_JS,CN,China,JS,Jiangsu,439,0,32.971100,119.455000,
2020-02-08,CN_JX,CN,China,JX,Jiangxi,698,0,27.614000,115.722100,
2020-02-08,CN_LN,CN,China,LN,Liaoning,103,0,41.295600,122.608500,
2020-02-08,CN_NX,CN,China,NX,Ningxia,45,0,37.269200,106.165500,
2020-02-08,CN_SC,CN,China,SC,Sichuan,363,1,30.617100,102.710300,
2020-02-08,CN_SD,CN,China,SD,Shandong,416,0,36.342700,118.149800,
2020-02-08,CN_SH,CN,China,SH,Shanghai,286,1,31.202000,121.449100,
2020-02-08,CN_SN,CN,China,SN,Shaanxi,195,0,35.191700,108.870100,
2020-02-08,CN_SX,CN,China,SX,Shanxi,104,0,37.577700,112.292200,
2020-02-08,CN_TJ,CN,China,TJ,Tianjin,88,1,39.305400,117.323000,
2020-02-08,CN_XJ,CN,China,XJ,Xinjiang,42,0,41.112900,85.240100,
2020-02-08,CN_YN,CN,China,YN,Yunnan,138,0,24.974000,101.487000,
2020-02-08,CN_ZJ,CN,China,ZJ,Zhejiang,1048,0,29.183200,120.093400,
2020-02-09,CN_AH,CN,China,AH,Anhui,779,1,31.825700,117.226400,
2020-02-09,CN_BJ,CN,China,BJ,Beijing,326,2,40.182400,116.414200,
2020-02-09,CN_CQ,CN,China,CQ,Chongqing,450,2,30.057200,107.874000,
2020-02-09,CN_FJ,CN,China,FJ,Fujian,250,0,26.078900,117.987400,
2020-02-09,CN_GD,CN,China,GD,Guangdong,1131,1,23.341700,113.424400,
2020-02-09,CN_GS,CN,China,GS,Gansu,79,1,37.809900,101.058300,
2020-02-09,CN_GX,CN,China,GX,Guangxi,195,1,23.829800,108.788100,
2020-02-09,CN_GZ,CN,China,GZ,Guizhou,99,1,26.815400,106.874800,
2020-02-09,CN_HA,CN,China,HA,Henan,1033,6,33.882000,113.614000,
2020-02-09,CN_HB,CN,China,HB,Hubei,27100,780,30.975600,112.270700,
2020-02-09,CN_HE,CN,China,HE,Hebei,206,2,39.549000,116.130600,
2020-02-09,CN_HI,CN,China,HI,Hainan,130,3,19.195900,109.745300,
2020-02-09,CN_HL,CN,China,HL,Heilongjiang,307,6,47.862000,127.761500,
2020-02-09,CN_HN,CN,China,HN,Hunan,838,1,27.610400,111.708800,
2020-02-09,CN_JL,CN,China,JL,Jilin,78,1,43.666100,126.192300,
2020-02-09,CN_JS,CN,China,JS,Jiangsu,468,0,32.971100,119.455000,
2020-02-09,CN_JX,CN,China,JX,Jiangxi,740,0,27.614000,115.722100,
2020-02-09,CN_LN,CN,China,LN,Liaoning,105,0,41.295600,122.608500,
2020-02-09,CN_NX,CN,China,NX,Ningxia,45,0,37.269200,106.165500,
2020-02-09,CN_SC,CN,China,SC,Sichuan,386,1,30.617100,102.710300,
2020-02-09,CN_SD,CN,China,SD,Shandong,444,1,36.342700,118.149800,
2020-02-09,CN_SH,CN,China,SH,Shanghai,293,1,31.202000,121.449100,
2020-02-09,CN_SN,CN,China,SN,Shaanxi,208,0,35.191700,108.870100,
2020-02-09,CN_SX,CN,China,SX,Shanxi,115,0,37.577700,112.292200,
2020-02-09,CN_TJ,CN,China,TJ,Tianjin,90,1,39.305400,117.323000,
2020-02-09,CN_XJ,CN,China,XJ,Xinjiang,45,0,41.112900,85.240100,
2020-02-09,CN_YN,CN,China,YN,Yunnan,141,0,24.974000,101.487000,
2020-02-09,CN_ZJ,CN,China,ZJ,Zhejiang,1075,0,29.183200,120.093400,
2020-02-10,CN_AH,CN,China,AH,Anhui,830,3,31.825700,117.226400,
2020-02-10,CN_BJ,CN,China,BJ,Beijing,337,2,40.182400,116.414200,
2020-02-10,CN_CQ,CN,China,CQ,Chongqing,473,2,30.057200,107.874000,
2020-02-10,CN_FJ,CN,China,FJ,Fujian,261,0,26.078900,117.987400,
2020-02-10,CN_GD,CN,China,GD,Guangdong,1159,1,23.341700,113.424400,
2020-02-10,CN_GS,CN,China,GS,Gansu,83,2,37.809900,101.058300,
2020-02-10,CN_GX,CN,China,GX,Guangxi,210,1,23.829800,108.788100,
2020-02-10,CN_GZ,CN,China,GZ,Guizhou,109,1,26.815400,106.874800,
2020-02-10,CN_HA,CN,China,HA,Henan,1073,6,33.882000,113.614000,
2020-02-10,CN_HB,CN,China,HB,Hubei,29631,871,30.975600,112.270700,
2020-02-10,CN_HE,CN,China,HE,Hebei,218,2,39.549000,116.130600,
2020-02-10,CN_HI,CN,China,HI,Hainan,138,3,19.195900,109.745300,
2020-02-10,CN_HL,CN,China,HL,Heilongjiang,331,7,47.862000,127.761500,
2020-02-10,CN_HN,CN,China,HN,Hunan,879,1,27.610400,111.708800,
2020-02-10,CN_JL,CN,China,JL,Jilin,80,1,43.666100,126.192300,
2020-02-10,CN_JS,CN,China,JS,Jiangsu,492,0,32.971100,119.455000,
2020-02-10,CN_JX,CN,China,JX,Jiangxi,771,1,27.614000,115.722100,
2020-02-10,CN_LN,CN,China,LN,Liaoning,108,0,41.295600,122.608500,
2020-02-10,CN_NX,CN,China,NX,Ningxia,49,0,37.269200,106.165500,
2020-02-10,CN_SC,CN,China,SC,Sichuan,405,1,30.617100,102.710300,
2020-02-10,CN_SD,CN,China,SD,Shandong,466,1,36.342700,118.149800,
2020-02-10,CN_SH,CN,China,SH,Shanghai,299,1,31.202000,121.449100,
2020-02-10,CN_SN,CN,China,SN,Shaanxi,213,0,35.191700,108.870100,
2020-02-10,CN_SX,CN,China,SX,Shanxi,119,0,37.577700,112.292200,
2020-02-10,CN_TJ,CN,China,TJ,Tianjin,94,1,39.305400,117.323000,
2020-02-10,CN_XJ,CN,China,XJ,Xinjiang,49,0,41.112900,85.240100,
2020-02-10,CN_YN,CN,China,YN,Yunnan,149,0,24.974000,101.487000,
2020-02-10,CN_ZJ,CN,China,ZJ,Zhejiang,1092,0,29.183200,120.093400,
2020-02-11,CN_AH,CN,China,AH,Anhui,860,4,31.825700,117.226400,
2020-02-11,CN_BJ,CN,China,BJ,Beijing,342,3,40.182400,116.414200,
2020-02-11,CN_CQ,CN,China,CQ,Chongqing,489,2,30.057200,107.874000,
2020-02-11,CN_FJ,CN,China,FJ,Fujian,267,0,26.078900,117.987400,
2020-02-11,CN_GD,CN,China,GD,Guangdong,1177,1,23.341700,113.424400,
2020-02-11,CN_GS,CN,China,GS,Gansu,86,2,37.809900,101.058300,
2020-02-11,CN_GX,CN,China,GX,Guangxi,215,1,23.829800,108.788100,
2020-02-11,CN_GZ,CN,China,GZ,Guizhou,118,1,26.815400,106.874800,
2020-02-11,CN_HA,CN,China,HA,Henan,1105,7,33.882000,113.614000,
2020-02-11,CN_HB,CN,China,HB,Hubei,31728,974,30.975600,112.270700,
2020-02-11,CN_HE,CN,China,HE,Hebei,239,2,39.549000,116.130600,
2020-02-11,CN_HI,CN,China,HI,Hainan,142,3,19.195900,109.745300,
2020-02-11,CN_HL,CN,China,HL,Heilongjiang,360,8,47.862000,127.761500,
2020-02-11,CN_HN,CN,China,HN,Hunan,912,1,27.610400,111.708800,
2020-02-11,CN_JL,CN,China,JL,Jilin,81,1,43.666100,126.192300,
2020-02-11,CN_JS,CN,China,JS,Jiangsu,515,0,32.971100,119.455000,
2020-02-11,CN_JX,CN,China,JX,Jiangxi,804,1,27.614000,115.722100,
2020-02-11,CN_LN,CN,China,LN,Liaoning,111,0,41.295600,122.608500,
2020-02-11,CN_NX,CN,China,NX,Ningxia,53,0,37.269200,106.165500,
2020-02-11,CN_SC,CN,China,SC,Sichuan,417,1,30.617100,102.710300,
2020-02-11,CN_SD,CN,China,SD,Shandong,487,1,36.342700,118.149800,
2020-02-11,CN_SH,CN,China,SH,Shanghai,303,1,31.202000,121.449100,
2020-02-11,CN_SN,CN,China,SN,Shaanxi,219,0,35.191700,108.870100,
2020-02-11,CN_SX,CN,China,SX,Shanxi,122,0,37.577700,112.292200,
2020-02-11,CN_TJ,CN,China,TJ,Tianjin,104,2,39.305400,117.323000,
2020-02-11,CN_XJ,CN,China,XJ,Xinjiang,55,0,41.112900,85.240100,
2020-02-11,CN_YN,CN,China,YN,Yunnan,153,0,24.974000,101.487000,
2020-02-11,CN_ZJ,CN,China,ZJ,Zhejiang,1117,0,29.183200,120.093400,
2020-02-12,CN_AH,CN,China,AH,Anhui,889,4,31.825700,117.226400,
2020-02-12,CN_BJ,CN,China,BJ,Beijing,352,3,40.182400,116.414200,
2020-02-12,CN_CQ,CN,China,CQ,Chongqing,509,3,30.057200,107.874000,
2020-02-12,CN_FJ,CN,China,FJ,Fujian,272,0,26.078900,117.987400,
2020-02-12,CN_GD,CN,China,GD,Guangdong,1219,1,23.341700,113.424400,
2020-02-12,CN_GS,CN,China,GS,Gansu,86,2,37.809900,101.058300,
2020-02-12,CN_GX,CN,China,GX,Guangxi,222,1,23.829800,108.788100,
2020-02-12,CN_GZ,CN,China,GZ,Guizhou,133,1,26.815400,106.874800,
2020-02-12,CN_HA,CN,China,HA,Henan,1135,8,33.882000,113.614000,
2020-02-12,CN_HB,CN,China,HB,Hubei,33366,1068,30.975600,112.270700,
2020-02-12,CN_HE,CN,China,HE,Hebei,251,2,39.549000,116.130600,
2020-02-12,CN_HI,CN,China,HI,Hainan,157,3,19.195900,109.745300,
2020-02-12,CN_HL,CN,China,HL,Heilongjiang,378,8,47.862000,127.761500,
2020-02-12,CN_HN,CN,China,HN,Hunan,946,2,27.610400,111.708800,
2020-02-12,CN_JL,CN,China,JL,Jilin,83,1,43.666100,126.192300,
2020-02-12,CN_JS,CN,China,JS,Jiangsu,543,0,32.971100,119.455000,
2020-02-12,CN_JX,CN,China,JX,Jiangxi,844,1,27.614000,115.722100,
2020-02-12,CN_LN,CN,China,LN,Liaoning,116,0,41.295600,122.608500,
2020-02-12,CN_NX,CN,China,NX,Ningxia,58,0,37.269200,106.165500,
2020-02-12,CN_QH,CN,China,QH,Qinghai,18,0,35.745200,95.995600,
2020-02-12,CN_SC,CN,China,SC,Sichuan,436,1,30.617100,102.710300,
2020-02-12,CN_SD,CN,China,SD,Shandong,497,2,36.342700,118.149800,
2020-02-12,CN_SH,CN,China,SH,Shanghai,311,1,31.202000,121.449100,
2020-02-12,CN_SN,CN,China,SN,Shaanxi,225,0,35.191700,108.870100,
2020-02-12,CN_SX,CN,China,SX,Shanxi,124,0,37.577700,112.292200,
2020-02-12,CN_TJ,CN,China,TJ,Tianjin,110,2,39.305400,117.323000,
2020-02-12,CN_XJ,CN,China,XJ,Xinjiang,59,0,41.112900,85.240100,
2020-02-12,CN_YN,CN,China,YN,Yunnan,154,0,24.974000,101.487000,
2020-02-12,CN_ZJ,CN,China,ZJ,Zhejiang,1131,0,29.183200,120.093400,
2020-02-13,CN_AH,CN,China,AH,Anhui,910,5,31.825700,117.226400,
2020-02-13,CN_BJ,CN,China,BJ,Beijing,366,3,40.182400,116.414200,
2020-02-13,CN_CQ,CN,China,CQ,Chongqing,525,3,30.057200,107.874000,
2020-02-13,CN_FJ,CN,China,FJ,Fujian,279,0,26.078900,117.987400,
2020-02-13,CN_GD,CN,China,GD,Guangdong,1241,2,23.341700,113.424400,
2020-02-13,CN_GS,CN,China,GS,Gansu,87,2,37.809900,101.058300,
2020-02-13,CN_GX,CN,China,GX,Guangxi,222,2,23.829800,108.788100,
2020-02-13,CN_GZ,CN,China,GZ,Guizhou,135,1,26.815400,106.874800,
2020-02-13,CN_HA,CN,China,HA,Henan,1169,10,33.882000,113.614000,
2020-02-13,CN_HB,CN,China,HB,Hubei,48206,1310,30.975600,112.270700,
2020-02-13,CN_HE,CN,China,HE,Hebei,265,3,39.549000,116.130600,
2020-02-13,CN_HI,CN,China,HI,Hainan,157,4,19.195900,109.745300,
2020-02-13,CN_HL,CN,China,HL,Heilongjiang,395,9,47.862000,127.761500,
2020-02-13,CN_HN,CN,China,HN,Hunan,968,2,27.610400,111.708800,
2020-02-13,CN_JL,CN,China,JL,Jilin,84,1,43.666100,126.192300,
2020-02-13,CN_JS,CN,China,JS,Jiangsu,570,0,32.971100,119.455000,
2020-02-13,CN_JX,CN,China,JX,Jiangxi,872,1,27.614000,115.722100,
2020-02-13,CN_LN,CN,China,LN,Liaoning,116,1,41.295600,122.608500,
2020-02-13,CN_NX,CN,China,NX,Ningxia,64,0,37.269200,106.165500,
2020-02-13,CN_QH,CN,China,QH,Qinghai,18,0,35.745200,95.995600,
2020-02-13,CN_SC,CN,China,SC,Sichuan,451,1,30.617100,102.710300,
2020-02-13,CN_SD,CN,China,SD,Shandong,509,2,36.342700,118.149800,
2020-02-13,CN_SH,CN,China,SH,Shanghai,315,1,31.202000,121.449100,
2020-02-13,CN_SN,CN,China,SN,Shaanxi,229,0,35.191700,108.870100,
2020-02-13,CN_SX,CN,China,SX,Shanxi,126,0,37.577700,112.292200,
2020-02-13,CN_TJ,CN,China,TJ,Tianjin,117,3,39.305400,117.323000,
2020-02-13,CN_XJ,CN,China,XJ,Xinjiang,63,1,41.112900,85.240100,
2020-02-13,CN_YN,CN,China,YN,Yunnan,156,0,24.974000,101.487000,
2020-02-13,CN_ZJ,CN,China,ZJ,Zhejiang,1145,0,29.183200,120.093400,
2020-02-14,CN_AH,CN,China,AH,Anhui,934,6,31.825700,117.226400,
2020-02-14,CN_BJ,CN,China,BJ,Beijing,372,3,40.182400,116.414200,
2020-02-14,CN_CQ,CN,China,CQ,Chongqing,532,5,30.057200,107.874000,
2020-02-14,CN_FJ,CN,China,FJ,Fujian,281,0,26.078900,117.987400,
2020-02-14,CN_GD,CN,China,GD,Guangdong,1261,2,23.341700,113.424400,
2020-02-14,CN_GS,CN,China,GS,Gansu,90,2,37.809900,101.058300,
2020-02-14,CN_GX,CN,China,GX,Guangxi,226,2,23.829800,108.788100,
