ForecastDate,Date,Key,Estimated,Confirmed
2020-05-22,2020-05-28,AO,68.4636216379717,
2020-05-22,2020-05-29,AO,70.43001977648957,
2020-05-22,2020-04-25,AR,3492.662245304427,3767
2020-05-22,2020-04-26,AR,3645.9639759900283,3767
2020-05-22,2020-04-27,AR,3804.308475742603,3990
2020-05-22,2020-04-28,AR,3967.7895494050554,4114
2020-05-22,2020-04-29,AR,4136.500211203314,4272
2020-05-22,2020-04-30,AR,4310.532599269129,4415
2020-05-22,2020-05-01,AR,4489.977890601888,4519
2020-05-22,2020-05-02,AR,4674.9262165966875,4668
2020-05-22,2020-05-03,AR,4865.466579264148,4770
2020-05-22,2020-05-04,AR,5061.686768265269,4874
2020-05-22,2020-05-05,AR,5263.673278882514,5007
2020-05-22,2020-05-06,AR,5471.511231045511,5195
2020-05-22,2020-05-07,AR,5685.284289527161,5358
2020-05-22,2020-05-08,AR,5905.074585422798,5598
2020-05-22,2020-05-09,AR,6130.962639021942,5763
2020-05-22,2020-05-10,AR,6363.027284178623,5776
2020-05-22,2020-05-11,AR,6601.345594282776,6021
2020-05-22,2020-05-12,AR,6845.99280993137,6550
2020-05-22,2020-05-13,AR,7097.042268394054,6866
2020-05-22,2020-05-14,AR,7354.5653349639615,7121
2020-05-22,2020-05-15,AR,7618.631336280127,7466
2020-05-22,2020-05-16,AR,7889.307495703763,7792
2020-05-22,2020-05-17,AR,8166.658870826039,7792
2020-05-22,2020-05-18,AR,8450.748293180583,8358
2020-05-22,2020-05-19,AR,8741.636310229427,8796
2020-05-22,2020-05-20,AR,9039.381129686199,9270
2020-05-22,2020-05-21,AR,9344.038566236035,9918
2020-05-22,2020-05-22,AR,9655.661990706552,10636
2020-05-22,2020-05-23,AR,9974.302281739756,
2020-05-22,2020-05-24,AR,10300.007780009773,
2020-05-22,2020-05-25,AR,10632.824245026708,
2020-05-22,2020-05-26,AR,10972.79481456188,
2020-05-22,2020-05-27,AR,11319.959966725259,
2020-05-22,2020-05-28,AR,11674.357484720964,
2020-05-22,2020-05-29,AR,12036.022424302058,
2020-05-22,2020-04-25,AR_B,1184.6180396510567,1275
2020-05-22,2020-04-26,AR_B,1241.2664834158575,1331
2020-05-22,2020-04-27,AR_B,1299.5123654962672,1381
2020-05-22,2020-04-28,AR_B,1359.3500280578485,1429
2020-05-22,2020-04-29,AR_B,1420.7718785122306,1532
2020-05-22,2020-04-30,AR_B,1483.7684135635716,1598
2020-05-22,2020-05-01,AR_B,1548.3282479954257,1632
2020-05-22,2020-05-02,AR_B,1614.4381479751514,1677
2020-05-22,2020-05-03,AR_B,1682.0830686410716,1715
2020-05-22,2020-05-04,AR_B,1751.246195727375,1753
2020-05-22,2020-05-05,AR_B,1821.9089909733827,1811
2020-05-22,2020-05-06,AR_B,1894.0512410570955,1874
2020-05-22,2020-05-07,AR_B,1967.6511097879124,1924
2020-05-22,2020-05-08,AR_B,2042.685193290028,2001
2020-05-22,2020-05-09,AR_B,2119.128577906082,2061
2020-05-22,2020-05-10,AR_B,2196.9549005502586,2112
2020-05-22,2020-05-11,AR_B,2276.136411240947,2156
2020-05-22,2020-05-12,AR_B,2356.644037545308,2236
2020-05-22,2020-05-13,AR_B,2438.4474506715587,2332
2020-05-22,2020-05-14,AR_B,2521.5151329492887,2411
2020-05-22,2020-05-15,AR_B,2605.8144464437228,2497
2020-05-22,2020-05-16,AR_B,2691.3117024562675,2594
2020-05-22,2020-05-17,AR_B,2777.9722316710795,2668
2020-05-22,2020-05-18,AR_B,2865.7604547153333,2761
2020-05-22,2020-05-19,AR_B,2954.639952909671,2918
2020-05-22,2020-05-20,AR_B,3044.5735389945016,3096
2020-05-22,2020-05-21,AR_B,3135.523327627583,3309
2020-05-22,2020-05-22,AR_B,3227.450805458446,3575
2020-05-22,2020-05-23,AR_B,3320.3169005956483,
2020-05-22,2020-05-24,AR_B,3414.0820512935393,
2020-05-22,2020-05-25,AR_B,3508.7062736960606,
2020-05-22,2020-05-26,AR_B,3604.1492284860424,
2020-05-22,2020-05-27,AR_B,3700.370286299466,
2020-05-22,2020-05-28,AR_B,3797.3285917750914,
2020-05-22,2020-05-29,AR_B,3894.98312612078,
2020-05-22,2020-04-25,AR_C,1184.5167288246323,1260
2020-05-22,2020-04-26,AR_C,1251.457669270927,1303
2020-05-22,2020-04-27,AR_C,1322.1707913145372,1347
2020-05-22,2020-04-28,AR_C,1396.868046606691,1423
2020-05-22,2020-04-29,AR_C,1475.7732613612047,1525
2020-05-22,2020-04-30,AR_C,1559.1227996821779,1565
2020-05-22,2020-05-01,AR_C,1647.1662638373605,1614
2020-05-22,2020-05-02,AR_C,1740.1672335279557,1673
2020-05-22,2020-05-03,AR_C,1838.4040463219274,1721
2020-05-22,2020-05-04,AR_C,1942.170621534103,1766
2020-05-22,2020-05-05,AR_C,2051.777329965977,1862
2020-05-22,2020-05-06,AR_C,2167.5519120491713,1961
2020-05-22,2020-05-07,AR_C,2289.8404470801443,2081
2020-05-22,2020-05-08,AR_C,2419.0083763789057,2211
2020-05-22,2020-05-09,AR_C,2555.44158336402,2329
2020-05-22,2020-05-10,AR_C,2699.5475336999784,2522
2020-05-22,2020-05-11,AR_C,2851.7564788498644,2701
2020-05-22,2020-05-12,AR_C,3012.52272654691,2871
2020-05-22,2020-05-13,AR_C,3182.325981894781,3087
2020-05-22,2020-05-14,AR_C,3361.6727630142746,3239
2020-05-22,2020-05-15,AR_C,3551.097895363868,3495
2020-05-22,2020-05-16,AR_C,3751.1660890960643,3706
2020-05-22,2020-05-17,AR_C,3962.473604049508,3928
2020-05-22,2020-05-18,AR_C,4185.650007231222,4130
2020-05-22,2020-05-19,AR_C,4421.360027910305,4404
2020-05-22,2020-05-20,AR_C,4670.305515732345,4718
2020-05-22,2020-05-21,AR_C,4933.22750755225,5200
2020-05-22,2020-05-22,AR_C,5210.908409011045,5677
2020-05-22,2020-05-23,AR_C,5504.17429720337,
2020-05-22,2020-05-24,AR_C,5813.89735113665,
2020-05-22,2020-05-25,AR_C,6140.998417059501,
2020-05-22,2020-05-26,AR_C,6486.4497161086865,
2020-05-22,2020-05-27,AR_C,6851.27770216354,
2020-05-22,2020-05-28,AR_C,7236.566078198057,
2020-05-22,2020-05-29,AR_C,7643.458979910602,
2020-05-22,2020-04-25,AR_E,23.977716658518677,22
2020-05-22,2020-04-26,AR_E,24.247242977798415,23
2020-05-22,2020-04-27,AR_E,24.512300617498653,23
2020-05-22,2020-04-28,AR_E,24.772885048790183,23
2020-05-22,2020-04-29,AR_E,25.028996608646505,23
2020-05-22,2020-04-30,AR_E,25.28064025016044,23
2020-05-22,2020-05-01,AR_E,25.527825297501142,25
2020-05-22,2020-05-02,AR_E,25.770565205942482,25
2020-05-22,2020-05-03,AR_E,26.008877327336737,27
2020-05-22,2020-05-04,AR_E,26.242782681354527,27
2020-05-22,2020-05-05,AR_E,26.472305732762326,28
2020-05-22,2020-05-06,AR_E,26.697474174962522,28
2020-05-22,2020-05-07,AR_E,26.9183187199782,28
2020-05-22,2020-05-08,AR_E,27.134872895025087,28
2020-05-22,2020-05-09,AR_E,27.34717284577658,28
2020-05-22,2020-05-10,AR_E,27.555257146394062,28
2020-05-22,2020-05-11,AR_E,27.759166616364045,28
2020-05-22,2020-05-12,AR_E,27.958944144155677,29
2020-05-22,2020-05-13,AR_E,28.15463451768659,29
2020-05-22,2020-05-14,AR_E,28.346284261562186,29
2020-05-22,2020-05-15,AR_E,28.533941481032755,29
2020-05-22,2020-05-16,AR_E,28.717655712594212,29
2020-05-22,2020-05-17,AR_E,28.897477781142022,29
2020-05-22,2020-05-18,AR_E,29.073459663573143,29
2020-05-22,2020-05-19,AR_E,29.2456543587182,29
