Date,Key,CountryCode,CountryName,RegionCode,RegionName,Confirmed,Deaths,Latitude,Longitude,Population,Region
2020-02-01,CN,CN,China,BJ,Beijing,168,1,40.182400,116.414200,,Beijing
2020-02-01,CN,CN,China,CQ,Chongqing,247,1,30.057200,107.874000,,Chongqing
2020-02-01,CN,CN,China,FJ,Fujian,144,0,26.078900,117.987400,,Fujian
2020-02-01,CN,CN,China,GD,Guangdong,535,0,23.341700,113.424400,,Guangdong
2020-02-01,CN,CN,China,GS,Gansu,35,0,37.809900,101.058300,,Gansu
2020-02-01,CN,CN,China,GX,Guangxi,100,0,23.829800,108.788100,,Guangxi
2020-02-01,CN,CN,China,GZ,Guizhou,29,0,26.815400,106.874800,,Guizhou
2020-02-01,CN,CN,China,HA,Henan,422,2,33.882000,113.614000,,Henan
2020-02-01,CN,CN,China,HB,Hubei,7153,249,30.975600,112.270700,,Hubei
2020-02-01,CN,CN,China,HE,Hebei,96,1,39.549000,116.130600,,Hebei
2020-02-01,CN,CN,China,HI,Hainan,62,1,19.195900,109.745300,,Hainan
2020-02-01,CN,CN,China,HL,Heilongjiang,80,2,47.862000,127.761500,,Heilongjiang
2020-02-01,CN,CN,China,HN,Hunan,389,0,27.610400,111.708800,,Hunan
2020-02-01,CN,CN,China,JL,Jilin,17,0,43.666100,126.192300,,Jilin
2020-02-01,CN,CN,China,JS,Jiangsu,202,0,32.971100,119.455000,,Jiangsu
2020-02-01,CN,CN,China,JX,Jiangxi,286,0,27.614000,115.722100,,Jiangxi
2020-02-01,CN,CN,China,LN,Liaoning,63,0,41.295600,122.608500,,Liaoning
2020-02-01,CN,CN,China,NX,Ningxia,26,0,37.269200,106.165500,,Ningxia
2020-02-01,CN,CN,China,QH,Qinghai,9,0,35.745200,95.995600,,Qinghai
2020-02-01,CN,CN,China,SC,Sichuan,207,1,30.617100,102.710300,,Sichuan
2020-02-01,CN,CN,China,SD,Shandong,206,0,36.342700,118.149800,,Shandong
2020-02-01,CN,CN,China,SH,Shanghai,169,1,31.202000,121.449100,,Shanghai
2020-02-01,CN,CN,China,SN,Shaanxi,101,0,35.191700,108.870100,,Shaanxi
2020-02-01,CN,CN,China,SX,Shanxi,47,0,37.577700,112.292200,,Shanxi
2020-02-01,CN,CN,China,TJ,Tianjin,37,0,39.305400,117.323000,,Tianjin
2020-02-01,CN,CN,China,XJ,Xinjiang,18,0,41.112900,85.240100,,Xinjiang
2020-02-01,CN,CN,China,YN,Yunnan,91,0,24.974000,101.487000,,Yunnan
2020-02-01,CN,CN,China,ZJ,Zhejiang,599,0,29.183200,120.093400,,Zhejiang
2020-02-02,CN,CN,China,,,14399,304,35.861660,104.195397,1433783686,
2020-02-02,CN,CN,China,AH,Anhui,340,0,31.825700,117.226400,,Anhui
2020-02-02,CN,CN,China,BJ,Beijing,191,1,40.182400,116.414200,,Beijing
2020-02-02,CN,CN,China,CQ,Chongqing,275,1,30.057200,107.874000,,Chongqing
2020-02-02,CN,CN,China,FJ,Fujian,159,0,26.078900,117.987400,,Fujian
2020-02-02,CN,CN,China,GD,Guangdong,632,0,23.341700,113.424400,,Guangdong
2020-02-02,CN,CN,China,GS,Gansu,40,0,37.809900,101.058300,,Gansu
2020-02-02,CN,CN,China,GX,Guangxi,111,0,23.829800,108.788100,,Guangxi
2020-02-02,CN,CN,China,GZ,Guizhou,38,0,26.815400,106.874800,,Guizhou
2020-02-02,CN,CN,China,HA,Henan,493,2,33.882000,113.614000,,Henan
2020-02-02,CN,CN,China,HB,Hubei,9074,294,30.975600,112.270700,,Hubei
2020-02-02,CN,CN,China,HE,Hebei,104,1,39.549000,116.130600,,Hebei
2020-02-02,CN,CN,China,HI,Hainan,64,1,19.195900,109.745300,,Hainan
2020-02-02,CN,CN,China,HL,Heilongjiang,95,2,47.862000,127.761500,,Heilongjiang
2020-02-02,CN,CN,China,HN,Hunan,463,0,27.610400,111.708800,,Hunan
2020-02-02,CN,CN,China,JL,Jilin,23,0,43.666100,126.192300,,Jilin
2020-02-02,CN,CN,China,JS,Jiangsu,236,0,32.971100,119.455000,,Jiangsu
2020-02-02,CN,CN,China,JX,Jiangxi,333,0,27.614000,115.722100,,Jiangxi
2020-02-02,CN,CN,China,LN,Liaoning,69,0,41.295600,122.608500,,Liaoning
2020-02-02,CN,CN,China,NX,Ningxia,28,0,37.269200,106.165500,,Ningxia
2020-02-02,CN,CN,China,QH,Qinghai,11,0,35.745200,95.995600,,Qinghai
2020-02-02,CN,CN,China,SC,Sichuan,231,1,30.617100,102.710300,,Sichuan
2020-02-02,CN,CN,China,SD,Shandong,230,0,36.342700,118.149800,,Shandong
2020-02-02,CN,CN,China,SH,Shanghai,182,1,31.202000,121.449100,,Shanghai
2020-02-02,CN,CN,China,SN,Shaanxi,116,0,35.191700,108.870100,,Shaanxi
2020-02-02,CN,CN,China,SX,Shanxi,56,0,37.577700,112.292200,,Shanxi
2020-02-02,CN,CN,China,TJ,Tianjin,48,0,39.305400,117.323000,,Tianjin
2020-02-02,CN,CN,China,XJ,Xinjiang,21,0,41.112900,85.240100,,Xinjiang
2020-02-02,CN,CN,China,YN,Yunnan,99,0,24.974000,101.487000,,Yunnan
2020-02-02,CN,CN,China,ZJ,Zhejiang,661,0,29.183200,120.093400,,Zhejiang
2020-02-03,CN,CN,China,,,17211,361,35.861660,104.195397,1433783686,
2020-02-03,CN,CN,China,AH,Anhui,408,0,31.825700,117.226400,,Anhui
2020-02-03,CN,CN,China,BJ,Beijing,212,1,40.182400,116.414200,,Beijing
2020-02-03,CN,CN,China,CQ,Chongqing,312,2,30.057200,107.874000,,Chongqing
2020-02-03,CN,CN,China,FJ,Fujian,179,0,26.078900,117.987400,,Fujian
2020-02-03,CN,CN,China,GD,Guangdong,725,0,23.341700,113.424400,,Guangdong
2020-02-03,CN,CN,China,GS,Gansu,51,0,37.809900,101.058300,,Gansu
2020-02-03,CN,CN,China,GX,Guangxi,127,0,23.829800,108.788100,,Guangxi
2020-02-03,CN,CN,China,GZ,Guizhou,46,0,26.815400,106.874800,,Guizhou
2020-02-03,CN,CN,China,HA,Henan,566,2,33.882000,113.614000,,Henan
2020-02-03,CN,CN,China,HB,Hubei,11177,350,30.975600,112.270700,,Hubei
2020-02-03,CN,CN,China,HE,Hebei,113,1,39.549000,116.130600,,Hebei
2020-02-03,CN,CN,China,HI,Hainan,70,1,19.195900,109.745300,,Hainan
2020-02-03,CN,CN,China,HL,Heilongjiang,121,2,47.862000,127.761500,,Heilongjiang
2020-02-03,CN,CN,China,HN,Hunan,521,0,27.610400,111.708800,,Hunan
2020-02-03,CN,CN,China,JL,Jilin,31,0,43.666100,126.192300,,Jilin
2020-02-03,CN,CN,China,JS,Jiangsu,271,0,32.971100,119.455000,,Jiangsu
2020-02-03,CN,CN,China,JX,Jiangxi,391,0,27.614000,115.722100,,Jiangxi
2020-02-03,CN,CN,China,LN,Liaoning,73,0,41.295600,122.608500,,Liaoning
2020-02-03,CN,CN,China,NX,Ningxia,31,0,37.269200,106.165500,,Ningxia
2020-02-03,CN,CN,China,QH,Qinghai,13,0,35.745200,95.995600,,Qinghai
2020-02-03,CN,CN,China,SC,Sichuan,254,1,30.617100,102.710300,,Sichuan
2020-02-03,CN,CN,China,SD,Shandong,259,0,36.342700,118.149800,,Shandong
2020-02-03,CN,CN,China,SH,Shanghai,203,1,31.202000,121.449100,,Shanghai
2020-02-03,CN,CN,China,SN,Shaanxi,128,0,35.191700,108.870100,,Shaanxi
2020-02-03,CN,CN,China,SX,Shanxi,66,0,37.577700,112.292200,,Shanxi
2020-02-03,CN,CN,China,TJ,Tianjin,56,0,39.305400,117.323000,,Tianjin
2020-02-03,CN,CN,China,XJ,Xinjiang,24,0,41.112900,85.240100,,Xinjiang
2020-02-03,CN,CN,China,YN,Yunnan,114,0,24.974000,101.487000,,Yunnan
2020-02-03,CN,CN,China,ZJ,Zhejiang,724,0,29.183200,120.093400,,Zhejiang
2020-02-04,CN,CN,China,,,20448,426,35.861660,104.195397,1433783686,
2020-02-04,CN,CN,China,AH,Anhui,480,0,31.825700,117.226400,,Anhui
2020-02-04,CN,CN,China,BJ,Beijing,228,1,40.182400,116.414200,,Beijing
2020-02-04,CN,CN,China,CQ,Chongqing,344,2,30.057200,107.874000,,Chongqing
2020-02-04,CN,CN,China,FJ,Fujian,194,0,26.078900,117.987400,,Fujian
2020-02-04,CN,CN,China,GD,Guangdong,813,0,23.341700,113.424400,,Guangdong
2020-02-04,CN,CN,China,GS,Gansu,55,0,37.809900,101.058300,,Gansu
2020-02-04,CN,CN,China,GX,Guangxi,139,0,23.829800,108.788100,,Guangxi
2020-02-04,CN,CN,China,GZ,Guizhou,56,0,26.815400,106.874800,,Guizhou
2020-02-04,CN,CN,China,HA,Henan,675,2,33.882000,113.614000,,Henan
2020-02-04,CN,CN,China,HB,Hubei,13522,414,30.975600,112.270700,,Hubei
2020-02-04,CN,CN,China,HE,Hebei,126,1,39.549000,116.130600,,Hebei
2020-02-04,CN,CN,China,HI,Hainan,80,1,19.195900,109.745300,,Hainan
2020-02-04,CN,CN,China,HL,Heilongjiang,155,2,47.862000,127.761500,,Heilongjiang
2020-02-04,CN,CN,China,HN,Hunan,593,0,27.610400,111.708800,,Hunan
2020-02-04,CN,CN,China,JL,Jilin,42,0,43.666100,126.192300,,Jilin
2020-02-04,CN,CN,China,JS,Jiangsu,308,0,32.971100,119.455000,,Jiangsu
2020-02-04,CN,CN,China,JX,Jiangxi,476,0,27.614000,115.722100,,Jiangxi
2020-02-04,CN,CN,China,LN,Liaoning,77,0,41.295600,122.608500,,Liaoning
2020-02-04,CN,CN,China,NX,Ningxia,34,0,37.269200,106.165500,,Ningxia
2020-02-04,CN,CN,China,QH,Qinghai,15,0,35.745200,95.995600,,Qinghai
2020-02-04,CN,CN,China,SC,Sichuan,282,1,30.617100,102.710300,,Sichuan
2020-02-04,CN,CN,China,SD,Shandong,275,0,36.342700,118.149800,,Shandong
2020-02-04,CN,CN,China,SH,Shanghai,219,1,31.202000,121.449100,,Shanghai
2020-02-04,CN,CN,China,SN,Shaanxi,142,0,35.191700,108.870100,,Shaanxi
2020-02-04,CN,CN,China,SX,Shanxi,74,0,37.577700,112.292200,,Shanxi
2020-02-04,CN,CN,China,TJ,Tianjin,66,0,39.305400,117.323000,,Tianjin
2020-02-04,CN,CN,China,XJ,Xinjiang,29,0,41.112900,85.240100,,Xinjiang
2020-02-04,CN,CN,China,YN,Yunnan,119,0,24.974000,101.487000,,Yunnan
2020-02-04,CN,CN,China,ZJ,Zhejiang,829,0,29.183200,120.093400,,Zhejiang
2020-02-05,CN,CN,China,,,24320,492,35.861660,104.195397,1433783686,
2020-02-05,CN,CN,China,AH,Anhui,530,0,31.825700,117.226400,,Anhui
2020-02-05,CN,CN,China,BJ,Beijing,253,1,40.182400,116.414200,,Beijing
2020-02-05,CN,CN,China,CQ,Chongqing,376,2,30.057200,107.874000,,Chongqing
2020-02-05,CN,CN,China,FJ,Fujian,205,0,26.078900,117.987400,,Fujian
2020-02-05,CN,CN,China,GD,Guangdong,895,0,23.341700,113.424400,,Guangdong
2020-02-05,CN,CN,China,GS,Gansu,57,0,37.809900,101.058300,,Gansu
2020-02-05,CN,CN,China,GX,Guangxi,150,0,23.829800,108.788100,,Guangxi
2020-02-05,CN,CN,China,GZ,Guizhou,64,0,26.815400,106.874800,,Guizhou
2020-02-05,CN,CN,China,HA,Henan,764,2,33.882000,113.614000,,Henan
2020-02-05,CN,CN,China,HB,Hubei,16678,479,30.975600,112.270700,,Hubei
2020-02-05,CN,CN,China,HE,Hebei,135,1,39.549000,116.130600,,Hebei
2020-02-05,CN,CN,China,HI,Hainan,91,1,19.195900,109.745300,,Hainan
2020-02-05,CN,CN,China,HL,Heilongjiang,190,2,47.862000,127.761500,,Heilongjiang
2020-02-05,CN,CN,China,HN,Hunan,661,0,27.610400,111.708800,,Hunan
2020-02-05,CN,CN,China,JL,Jilin,54,0,43.666100,126.192300,,Jilin
2020-02-05,CN,CN,China,JS,Jiangsu,341,0,32.971100,119.455000,,Jiangsu
2020-02-05,CN,CN,China,JX,Jiangxi,548,0,27.614000,115.722100,,Jiangxi
2020-02-05,CN,CN,China,LN,Liaoning,81,0,41.295600,122.608500,,Liaoning
2020-02-05,CN,CN,China,QH,Qinghai,17,0,35.745200,95.995600,,Qinghai
2020-02-05,CN,CN,China,SC,Sichuan,301,1,30.617100,102.710300,,Sichuan
2020-02-05,CN,CN,China,SD,Shandong,307,0,36.342700,118.149800,,Shandong
2020-02-05,CN,CN,China,SH,Shanghai,243,1,31.202000,121.449100,,Shanghai
2020-02-05,CN,CN,China,SN,Shaanxi,165,0,35.191700,108.870100,,Shaanxi
2020-02-05,CN,CN,China,SX,Shanxi,81,0,37.577700,112.292200,,Shanxi
2020-02-05,CN,CN,China,TJ,Tianjin,69,1,39.305400,117.323000,,Tianjin
2020-02-05,CN,CN,China,XJ,Xinjiang,32,0,41.112900,85.240100,,Xinjiang
2020-02-05,CN,CN,China,YN,Yunnan,124,0,24.974000,101.487000,,Yunnan
2020-02-05,CN,CN,China,ZJ,Zhejiang,895,0,29.183200,120.093400,,Zhejiang
2020-02-06,CN,CN,China,,,28047,564,35.861660,104.195397,1433783686,
2020-02-06,CN,CN,China,AH,Anhui,591,0,31.825700,117.226400,,Anhui
2020-02-06,CN,CN,China,BJ,Beijing,274,1,40.182400,116.414200,,Beijing
2020-02-06,CN,CN,China,CQ,Chongqing,400,2,30.057200,107.874000,,Chongqing
2020-02-06,CN,CN,China,FJ,Fujian,215,0,26.078900,117.987400,,Fujian
2020-02-06,CN,CN,China,GD,Guangdong,970,0,23.341700,113.424400,,Guangdong
2020-02-06,CN,CN,China,GS,Gansu,62,0,37.809900,101.058300,,Gansu
2020-02-06,CN,CN,China,GX,Guangxi,168,0,23.829800,108.788100,,Guangxi
2020-02-06,CN,CN,China,GZ,Guizhou,71,1,26.815400,106.874800,,Guizhou
2020-02-06,CN,CN,China,HA,Henan,851,2,33.882000,113.614000,,Henan
2020-02-06,CN,CN,China,HB,Hubei,19665,549,30.975600,112.270700,,Hubei
2020-02-06,CN,CN,China,HE,Hebei,157,1,39.549000,116.130600,,Hebei
2020-02-06,CN,CN,China,HI,Hainan,106,1,19.195900,109.745300,,Hainan
2020-02-06,CN,CN,China,HL,Heilongjiang,227,3,47.862000,127.761500,,Heilongjiang
2020-02-06,CN,CN,China,HN,Hunan,711,0,27.610400,111.708800,,Hunan
2020-02-06,CN,CN,China,JL,Jilin,59,0,43.666100,126.192300,,Jilin
2020-02-06,CN,CN,China,JS,Jiangsu,373,0,32.971100,119.455000,,Jiangsu
2020-02-06,CN,CN,China,JX,Jiangxi,600,0,27.614000,115.722100,,Jiangxi
2020-02-06,CN,CN,China,LN,Liaoning,91,0,41.295600,122.608500,,Liaoning
2020-02-06,CN,CN,China,NX,Ningxia,40,0,37.269200,106.165500,,Ningxia
2020-02-06,CN,CN,China,QH,Qinghai,18,0,35.745200,95.995600,,Qinghai
2020-02-06,CN,CN,China,SC,Sichuan,321,1,30.617100,102.710300,,Sichuan
2020-02-06,CN,CN,China,SD,Shandong,347,0,36.342700,118.149800,,Shandong
2020-02-06,CN,CN,China,SH,Shanghai,257,1,31.202000,121.449100,,Shanghai
2020-02-06,CN,CN,China,SN,Shaanxi,173,0,35.191700,108.870100,,Shaanxi
2020-02-06,CN,CN,China,SX,Shanxi,90,0,37.577700,112.292200,,Shanxi
2020-02-06,CN,CN,China,TJ,Tianjin,78,1,39.305400,117.323000,,Tianjin
2020-02-06,CN,CN,China,XJ,Xinjiang,36,0,41.112900,85.240100,,Xinjiang
2020-02-06,CN,CN,China,YN,Yunnan,133,0,24.974000,101.487000,,Yunnan
2020-02-06,CN,CN,China,ZJ,Zhejiang,954,0,29.183200,120.093400,,Zhejiang
2020-02-07,CN,CN,China,,,31207,637,35.861660,104.195397,1433783686,
2020-02-07,CN,CN,China,AH,Anhui,665,0,31.825700,117.226400,,Anhui
2020-02-07,CN,CN,China,BJ,Beijing,297,1,40.182400,116.414200,,Beijing
2020-02-07,CN,CN,China,CQ,Chongqing,415,2,30.057200,107.874000,,Chongqing
2020-02-07,CN,CN,China,FJ,Fujian,224,0,26.078900,117.987400,,Fujian
2020-02-07,CN,CN,China,GD,Guangdong,1034,1,23.341700,113.424400,,Guangdong
2020-02-07,CN,CN,China,GS,Gansu,67,0,37.809900,101.058300,,Gansu
2020-02-07,CN,CN,China,GX,Guangxi,172,0,23.829800,108.788100,,Guangxi
2020-02-07,CN,CN,China,GZ,Guizhou,77,1,26.815400,106.874800,,Guizhou
2020-02-07,CN,CN,China,HA,Henan,914,3,33.882000,113.614000,,Henan
2020-02-07,CN,CN,China,HB,Hubei,22112,618,30.975600,112.270700,,Hubei
2020-02-07,CN,CN,China,HE,Hebei,172,1,39.549000,116.130600,,Hebei
2020-02-07,CN,CN,China,HI,Hainan,115,2,19.195900,109.745300,,Hainan
2020-02-07,CN,CN,China,HL,Heilongjiang,277,3,47.862000,127.761500,,Heilongjiang
2020-02-07,CN,CN,China,HN,Hunan,772,0,27.610400,111.708800,,Hunan
2020-02-07,CN,CN,China,JL,Jilin,65,1,43.666100,126.192300,,Jilin
2020-02-07,CN,CN,China,JS,Jiangsu,408,0,32.971100,119.455000,,Jiangsu
2020-02-07,CN,CN,China,JX,Jiangxi,661,0,27.614000,115.722100,,Jiangxi
2020-02-07,CN,CN,China,LN,Liaoning,95,0,41.295600,122.608500,,Liaoning
2020-02-07,CN,CN,China,NX,Ningxia,43,0,37.269200,106.165500,,Ningxia
2020-02-07,CN,CN,China,SC,Sichuan,344,1,30.617100,102.710300,,Sichuan
2020-02-07,CN,CN,China,SD,Shandong,386,0,36.342700,118.149800,,Shandong
2020-02-07,CN,CN,China,SH,Shanghai,277,1,31.202000,121.449100,,Shanghai
2020-02-07,CN,CN,China,SN,Shaanxi,184,0,35.191700,108.870100,,Shaanxi
2020-02-07,CN,CN,China,SX,Shanxi,96,0,37.577700,112.292200,,Shanxi
2020-02-07,CN,CN,China,TJ,Tianjin,81,1,39.305400,117.323000,,Tianjin
2020-02-07,CN,CN,China,XJ,Xinjiang,39,0,41.112900,85.240100,,Xinjiang
2020-02-07,CN,CN,China,YN,Yunnan,136,0,24.974000,101.487000,,Yunnan
2020-02-07,CN,CN,China,ZJ,Zhejiang,1006,0,29.183200,120.093400,,Zhejiang
2020-02-08,CN,CN,China,,,34625,723,35.861660,104.195397,1433783686,
2020-02-08,CN,CN,China,AH,Anhui,733,0,31.825700,117.226400,,Anhui
2020-02-08,CN,CN,China,BJ,Beijing,315,2,40.182400,116.414200,,Beijing
2020-02-08,CN,CN,China,CQ,Chongqing,428,2,30.057200,107.874000,,Chongqing
2020-02-08,CN,CN,China,FJ,Fujian,239,0,26.078900,117.987400,,Fujian
2020-02-08,CN,CN,China,GD,Guangdong,1095,1,23.341700,113.424400,,Guangdong
2020-02-08,CN,CN,China,GS,Gansu,71,1,37.809900,101.058300,,Gansu
2020-02-08,CN,CN,China,GX,Guangxi,183,0,23.829800,108.788100,,Guangxi
2020-02-08,CN,CN,China,GZ,Guizhou,89,1,26.815400,106.874800,,Guizhou
2020-02-08,CN,CN,China,HA,Henan,981,4,33.882000,113.614000,,Henan
2020-02-08,CN,CN,China,HB,Hubei,24953,699,30.975600,112.270700,,Hubei
2020-02-08,CN,CN,China,HE,Hebei,195,1,39.549000,116.130600,,Hebei
2020-02-08,CN,CN,China,HI,Hainan,124,2,19.195900,109.745300,,Hainan
2020-02-08,CN,CN,China,HL,Heilongjiang,295,5,47.862000,127.761500,,Heilongjiang
2020-02-08,CN,CN,China,HN,Hunan,803,1,27.610400,111.708800,,Hunan
2020-02-08,CN,CN,China,JL,Jilin,69,1,43.666100,126.192300,,Jilin
2020-02-08,CN,CN,China,JS,Jiangsu,439,0,32.971100,119.455000,,Jiangsu
2020-02-08,CN,CN,China,JX,Jiangxi,698,0,27.614000,115.722100,,Jiangxi
2020-02-08,CN,CN,China,LN,Liaoning,103,0,41.295600,122.608500,,Liaoning
2020-02-08,CN,CN,China,NX,Ningxia,45,0,37.269200,106.165500,,Ningxia
2020-02-08,CN,CN,China,SC,Sichuan,363,1,30.617100,102.710300,,Sichuan
2020-02-08,CN,CN,China,SD,Shandong,416,0,36.342700,118.149800,,Shandong
2020-02-08,CN,CN,China,SH,Shanghai,286,1,31.202000,121.449100,,Shanghai
2020-02-08,CN,CN,China,SN,Shaanxi,195,0,35.191700,108.870100,,Shaanxi
2020-02-08,CN,CN,China,SX,Shanxi,104,0,37.577700,112.292200,,Shanxi
2020-02-08,CN,CN,China,TJ,Tianjin,88,1,39.305400,117.323000,,Tianjin
2020-02-08,CN,CN,China,XJ,Xinjiang,42,0,41.112900,85.240100,,Xinjiang
2020-02-08,CN,CN,China,YN,Yunnan,138,0,24.974000,101.487000,,Yunnan
2020-02-08,CN,CN,China,ZJ,Zhejiang,1048,0,29.183200,120.093400,,Zhejiang
2020-02-09,CN,CN,China,,,37232,812,35.861660,104.195397,1433783686,
2020-02-09,CN,CN,China,AH,Anhui,779,1,31.825700,117.226400,,Anhui
2020-02-09,CN,CN,China,BJ,Beijing,326,2,40.182400,116.414200,,Beijing
2020-02-09,CN,CN,China,CQ,Chongqing,450,2,30.057200,107.874000,,Chongqing
2020-02-09,CN,CN,China,FJ,Fujian,250,0,26.078900,117.987400,,Fujian
2020-02-09,CN,CN,China,GD,Guangdong,1131,1,23.341700,113.424400,,Guangdong
2020-02-09,CN,CN,China,GS,Gansu,79,1,37.809900,101.058300,,Gansu
2020-02-09,CN,CN,China,GX,Guangxi,195,1,23.829800,108.788100,,Guangxi
2020-02-09,CN,CN,China,GZ,Guizhou,99,1,26.815400,106.874800,,Guizhou
2020-02-09,CN,CN,China,HA,Henan,1033,6,33.882000,113.614000,,Henan
2020-02-09,CN,CN,China,HB,Hubei,27100,780,30.975600,112.270700,,Hubei
2020-02-09,CN,CN,China,HE,Hebei,206,2,39.549000,116.130600,,Hebei
2020-02-09,CN,CN,China,HI,Hainan,130,3,19.195900,109.745300,,Hainan
2020-02-09,CN,CN,China,HL,Heilongjiang,307,6,47.862000,127.761500,,Heilongjiang
2020-02-09,CN,CN,China,HN,Hunan,838,1,27.610400,111.708800,,Hunan
2020-02-09,CN,CN,China,JL,Jilin,78,1,43.666100,126.192300,,Jilin
2020-02-09,CN,CN,China,JS,Jiangsu,468,0,32.971100,119.455000,,Jiangsu
2020-02-09,CN,CN,China,JX,Jiangxi,740,0,27.614000,115.722100,,Jiangxi
2020-02-09,CN,CN,China,LN,Liaoning,105,0,41.295600,122.608500,,Liaoning
2020-02-09,CN,CN,China,NX,Ningxia,45,0,37.269200,106.165500,,Ningxia
2020-02-09,CN,CN,China,SC,Sichuan,386,1,30.617100,102.710300,,Sichuan
2020-02-09,CN,CN,China,SD,Shandong,444,1,36.342700,118.149800,,Shandong
2020-02-09,CN,CN,China,SH,Shanghai,293,1,31.202000,121.449100,,Shanghai
2020-02-09,CN,CN,China,SN,Shaanxi,208,0,35.191700,108.870100,,Shaanxi
2020-02-09,CN,CN,China,SX,Shanxi,115,0,37.577700,112.292200,,Shanxi
2020-02-09,CN,CN,China,TJ,Tianjin,90,1,39.305400,117.323000,,Tianjin
2020-02-09,CN,CN,China,XJ,Xinjiang,45,0,41.112900,85.240100,,Xinjiang
2020-02-09,CN,CN,China,YN,Yunnan,141,0,24.974000,101.487000,,Yunnan
2020-02-09,CN,CN,China,ZJ,Zhejiang,1075,0,29.183200,120.093400,,Zhejiang
2020-02-10,CN,CN,China,,,40206,909,35.861660,104.195397,1433783686,
2020-02-10,CN,CN,China,AH,Anhui,830,3,31.825700,117.226400,,Anhui
2020-02-10,CN,CN,China,BJ,Beijing,337,2,40.182400,116.414200,,Beijing
2020-02-10,CN,CN,China,CQ,Chongqing,473,2,30.057200,107.874000,,Chongqing
2020-02-10,CN,CN,China,FJ,Fujian,261,0,26.078900,117.987400,,Fujian
2020-02-10,CN,CN,China,GD,Guangdong,1159,1,23.341700,113.424400,,Guangdong
2020-02-10,CN,CN,China,GS,Gansu,83,2,37.809900,101.058300,,Gansu
2020-02-10,CN,CN,China,GX,Guangxi,210,1,23.829800,108.788100,,Guangxi
2020-02-10,CN,CN,China,GZ,Guizhou,109,1,26.815400,106.874800,,Guizhou
2020-02-10,CN,CN,China,HA,Henan,1073,6,33.882000,113.614000,,Henan
2020-02-10,CN,CN,China,HB,Hubei,29631,871,30.975600,112.270700,,Hubei
2020-02-10,CN,CN,China,HE,Hebei,218,2,39.549000,116.130600,,Hebei
2020-02-10,CN,CN,China,HI,Hainan,138,3,19.195900,109.745300,,Hainan
2020-02-10,CN,CN,China,HL,Heilongjiang,331,7,47.862000,127.761500,,Heilongjiang
2020-02-10,CN,CN,China,HN,Hunan,879,1,27.610400,111.708800,,Hunan
2020-02-10,CN,CN,China,JL,Jilin,80,1,43.666100,126.192300,,Jilin
2020-02-10,CN,CN,China,JS,Jiangsu,492,0,32.971100,119.455000,,Jiangsu
2020-02-10,CN,CN,China,JX,Jiangxi,771,1,27.614000,115.722100,,Jiangxi
2020-02-10,CN,CN,China,LN,Liaoning,108,0,41.295600,122.608500,,Liaoning
2020-02-10,CN,CN,China,NX,Ningxia,49,0,37.269200,106.165500,,Ningxia
2020-02-10,CN,CN,China,SC,Sichuan,405,1,30.617100,102.710300,,Sichuan
2020-02-10,CN,CN,China,SD,Shandong,466,1,36.342700,118.149800,,Shandong
2020-02-10,CN,CN,China,SH,Shanghai,299,1,31.202000,121.449100,,Shanghai
2020-02-10,CN,CN,China,SN,Shaanxi,213,0,35.191700,108.870100,,Shaanxi
2020-02-10,CN,CN,China,SX,Shanxi,119,0,37.577700,112.292200,,Shanxi
2020-02-10,CN,CN,China,TJ,Tianjin,94,1,39.305400,117.323000,,Tianjin
2020-02-10,CN,CN,China,XJ,Xinjiang,49,0,41.112900,85.240100,,Xinjiang
2020-02-10,CN,CN,China,YN,Yunnan,149,0,24.974000,101.487000,,Yunnan
2020-02-10,CN,CN,China,ZJ,Zhejiang,1092,0,29.183200,120.093400,,Zhejiang
2020-02-11,CN,CN,China,,,42696,1017,35.861660,104.195397,1433783686,
2020-02-11,CN,CN,China,AH,Anhui,860,4,31.825700,117.226400,,Anhui
2020-02-11,CN,CN,China,BJ,Beijing,342,3,40.182400,116.414200,,Beijing
2020-02-11,CN,CN,China,CQ,Chongqing,489,2,30.057200,107.874000,,Chongqing
2020-02-11,CN,CN,China,FJ,Fujian,267,0,26.078900,117.987400,,Fujian
2020-02-11,CN,CN,China,GD,Guangdong,1177,1,23.341700,113.424400,,Guangdong
2020-02-11,CN,CN,China,GS,Gansu,86,2,37.809900,101.058300,,Gansu
2020-02-11,CN,CN,China,GX,Guangxi,215,1,23.829800,108.788100,,Guangxi
2020-02-11,CN,CN,China,GZ,Guizhou,118,1,26.815400,106.874800,,Guizhou
2020-02-11,CN,CN,China,HA,Henan,1105,7,33.882000,113.614000,,Henan
2020-02-11,CN,CN,China,HB,Hubei,31728,974,30.975600,112.270700,,Hubei
2020-02-11,CN,CN,China,HE,Hebei,239,2,39.549000,116.130600,,Hebei
2020-02-11,CN,CN,China,HI,Hainan,142,3,19.195900,109.745300,,Hainan
2020-02-11,CN,CN,China,HL,Heilongjiang,360,8,47.862000,127.761500,,Heilongjiang
2020-02-11,CN,CN,China,HN,Hunan,912,1,27.610400,111.708800,,Hunan
2020-02-11,CN,CN,China,JL,Jilin,81,1,43.666100,126.192300,,Jilin
2020-02-11,CN,CN,China,JS,Jiangsu,515,0,32.971100,119.455000,,Jiangsu
2020-02-11,CN,CN,China,JX,Jiangxi,804,1,27.614000,115.722100,,Jiangxi
