key,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,latitude,longitude,elevation,area,gdp,gdp_per_capita,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall,population,life_expectancy,human_development_index,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-04-22,3,2,1,0,1,1,0,3,2,0,0,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,10.2,14.1,330,,13414,,0.819,6,0,,,723,37,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-04-23,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,10.9,16.4,8,,13414,,0.819,1,0,,,724,37,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-04-24,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,6.8,23.5,0,,13414,,0.819,7,3,,,731,40,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-04-25,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,10.5,22.3,3,,13414,,0.819,2,0,,,733,40,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-04-26,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,12.4,20,236,,13414,,0.819,7,0,,,740,40,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-04-27,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,9.2,17.7,3,,13414,,0.819,3,0,,,743,40,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-04-28,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,,16.6,201,,13414,,0.819,0,1,,,743,41,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-04-29,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,5.4,20.2,46,,13414,,0.819,0,1,,,743,42,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-04-30,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,,20.5,0,,13414,,0.819,2,0,,,745,42,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-01,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,8.3,21.6,20,,13414,,0.819,1,1,,,746,43,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-02,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,13.4,22.8,122,,13414,,0.819,1,1,,,747,44,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-03,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,9.4,24.4,0,,13414,,0.819,1,1,,,748,45,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-04,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,11.8,29.9,0,,13414,,0.819,2,0,,,750,45,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-05,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,,24.8,0,,13414,,0.819,1,1,,,751,46,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-06,3,2,1,0,1,1,0,3,2,0,,,2,3,1,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,9.7,24.5,0,,13414,,0.819,0,0,,,751,46,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-07,3,2,1,0,1,1,0,3,2,0,,,2,3,1,,,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,11.1,25.5,0,,13414,,0.819,1,1,,,752,47,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-08,3,2,1,0,1,1,0,3,2,0,,,2,3,1,,,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,10.4,25.3,0,,13414,,0.819,0,0,,,752,47,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-09,3,2,1,0,1,1,0,3,2,2,,,2,3,0,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,10.7,24.6,3,,13414,,0.819,2,1,,,754,48,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-10,3,2,1,0,1,1,0,3,2,2,,,2,3,0,0,0,59.12,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,,15.9,0,,13414,,0.819,1,0,,,755,48,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-11,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,10.9,15.1,109,,13414,,0.819,1,0,,,756,48,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-12,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,9.7,14.3,94,,13414,,0.819,2,0,,,758,48,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-13,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,FRE00106205,61.747,10.1,16.7,23,,13414,,0.819,2,1,,,760,49,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-14,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,,,,,,,13414,,0.819,1,0,,,761,49,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-15,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,,,,,,,13414,,0.819,0,0,,,761,49,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-16,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,,,,,,,13414,,0.819,0,2,,,761,51,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-17,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,,,,,,,13414,,0.819,0,0,,,761,51,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-18,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,,,,,,,13414,,0.819,0,0,,,761,51,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-19,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,,,,,,,13414,,0.819,0,0,,,761,51,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-20,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,,,,,,,13414,,0.819,1,0,,,762,51,,
AD,Q228,country/AND,AD,Andorra,,,,,AD,AND,0,2020-05-21,3,2,1,0,1,1,0,2,2,2,,,2,3,0,0,0,56.34,42.558333,1.555278,,468,78619206,3238,,,,,,,13414,,0.819,,,,,,,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-04-22,3,2,2,4,1,2,2,4,0,2,0,0,2,3,2,0,0,90.74,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,24.6,31.5,,,89608,73.987,0.726,483,6,,,8238,52,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-04-23,3,2,2,4,1,2,2,4,0,2,0,0,2,3,2,0,0,90.74,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,23.8,36.7,,,89608,73.987,0.726,518,4,,,8756,56,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-04-24,3,2,2,4,1,2,2,4,0,2,0,0,2,3,2,0,0,90.74,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,25.9,38.5,,,89608,73.987,0.726,525,8,,,9281,64,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-04-25,3,2,2,4,1,2,2,4,0,2,0,0,2,3,2,0,0,90.74,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,25.3,,,,89608,73.987,0.726,532,0,,,9813,64,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-04-26,3,2,2,4,1,2,2,4,0,2,0,0,2,3,2,0,0,90.74,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,536,12,,,10349,76,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-04-27,3,2,2,4,1,2,2,4,0,2,0,0,2,3,2,0,0,90.74,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,42.8,0,,89608,73.987,0.726,490,6,,,10839,82,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-04-28,3,2,2,4,1,2,2,4,0,2,0,0,2,3,2,0,0,90.74,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,37.6,,,89608,73.987,0.726,541,7,,,11380,89,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-04-29,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,40.3,0,,89608,73.987,0.726,549,9,,,11929,98,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-04-30,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,552,7,,,12481,105,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-01,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,41.3,,,89608,73.987,0.726,557,6,,,13038,111,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-02,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,29.1,,,,89608,73.987,0.726,561,8,,,13599,119,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-03,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,41.3,,,89608,73.987,0.726,564,7,,,14163,126,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-04,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,37.2,,,89608,73.987,0.726,567,11,,,14730,137,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-05,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,37.7,,,89608,73.987,0.726,462,9,,,15192,146,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-06,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,21.9,40.9,,,89608,73.987,0.726,546,11,,,15738,157,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-07,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,26.4,37.9,,,89608,73.987,0.726,502,8,,,16240,165,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-08,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,27.4,,,,89608,73.987,0.726,553,9,,,16793,174,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-09,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,24.7,37,,,89608,73.987,0.726,624,11,,,17417,185,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-10,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,39.5,,,89608,73.987,0.726,781,13,,,18198,198,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-11,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,38.2,,,89608,73.987,0.726,680,3,,,18878,201,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-12,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,34.4,,,89608,73.987,0.726,783,2,,,19661,203,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-13,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,86.77,24.4,54.3,,83600,1.4720673E+10,26556,AEM00041217,35.739,,33.6,,,89608,73.987,0.726,725,3,,,20386,206,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-14,3,2,2,4,1,2,1,4,0,2,0,0,2,3,2,0,0,83.6,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,698,2,,,21084,208,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-15,3,2,2,4,1,1,1,4,0,2,0,0,2,3,2,0,0,77.78,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,747,2,,,21831,210,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-16,3,2,2,4,1,1,1,4,0,2,0,0,2,3,2,0,0,77.78,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,796,4,,,22627,214,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-17,3,2,2,4,1,1,1,4,0,2,0,0,2,3,2,0,0,77.78,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,731,6,,,23358,220,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-18,3,2,,,,0,,,0,2,0,,,,,,,,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,832,4,,,24190,224,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-19,3,,,,,,,,,,,,,,,,,,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,873,3,,,25063,227,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-20,3,,,,,,,,,,,,,,,,,,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,941,6,,,26004,233,,
AE,Q878,country/ARE,AE,United Arab Emirates,,,,,AE,ARE,0,2020-05-21,3,,,,,,,,,,,,,,,,,,24.4,54.3,,83600,1.4720673E+10,26556,,,,,,,89608,73.987,0.726,,,,,,,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-04-22,3,3,2,4,2,2,2,1,0,0,,0,2,1,1,0,0,76.33,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,14.1,30.4,0,,31822848,54.959,0.295,84,4,,,1176,40,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-04-23,3,3,2,4,2,2,2,1,0,0,,0,2,1,1,0,0,76.33,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,15.9,29.1,0,,31822848,54.959,0.295,105,2,,,1281,42,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-04-24,3,3,2,4,2,2,2,1,0,0,,0,2,1,1,0,0,76.33,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,15.5,30.2,,,31822848,54.959,0.295,70,1,,,1351,43,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-04-25,3,3,2,4,2,2,2,1,0,0,,0,2,1,1,0,0,76.33,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,16,31.4,,,31822848,54.959,0.295,112,4,,,1463,47,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-04-26,3,3,2,4,2,2,2,1,0,0,,0,2,1,1,0,0,76.33,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,15.6,33.8,,,31822848,54.959,0.295,68,10,,,1531,57,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-04-27,3,3,2,4,2,2,2,1,0,0,,0,2,1,1,0,0,76.33,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,16.3,34.8,,,31822848,54.959,0.295,172,0,,,1703,57,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-04-28,3,3,2,4,2,2,2,1,0,0,,0,2,1,1,0,0,76.33,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,19,34.9,0,,31822848,54.959,0.295,124,3,,,1827,60,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-04-29,3,3,2,4,2,2,2,1,0,0,,0,2,1,1,0,0,76.33,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,,34.7,,,31822848,54.959,0.295,122,0,,,1949,60,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-04-30,3,3,2,4,2,2,2,1,0,0,,0,2,1,1,0,0,76.33,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,16.3,34.4,0,,31822848,54.959,0.295,222,4,,,2171,64,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-01,3,3,2,4,2,2,2,,0,0,,0,2,,,,,73.56,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,17.5,30.8,0,,31822848,54.959,0.295,164,4,,,2335,68,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-02,3,3,,,2,,2,,0,0,,0,2,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,16.1,31.4,0,,31822848,54.959,0.295,134,4,,,2469,72,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-03,3,3,,,2,,2,,0,0,,0,2,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,17,30.2,10,,31822848,54.959,0.295,235,13,,,2704,85,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-04,3,3,,,2,,2,,0,0,,0,2,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,16.9,33.1,0,,31822848,54.959,0.295,190,5,,,2894,90,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-05,3,3,,,2,,2,,0,,,0,2,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,16.1,32.4,,,31822848,54.959,0.295,330,5,,,3224,95,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-06,3,3,,,2,,2,,0,,,0,2,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,15.2,33.6,0,,31822848,54.959,0.295,168,9,,,3392,104,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-07,3,3,,,2,,2,,0,,,0,2,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,,35.7,,,31822848,54.959,0.295,171,2,,,3563,106,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-08,3,3,,,2,,2,,0,,,,2,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,18.4,38,0,,31822848,54.959,0.295,215,3,,,3778,109,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-09,3,3,,,2,,2,,0,,,,2,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,17.6,35.6,0,,31822848,54.959,0.295,255,6,,,4033,115,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-10,,,,,,,,,0,,,,,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,16.2,34,,,31822848,54.959,0.295,369,5,,,4402,120,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-11,,,,,,,,,0,,,,,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,20.3,36.5,,,31822848,54.959,0.295,285,2,,,4687,122,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-12,,,,,,,,,0,,,,,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,21.5,36.9,,,31822848,54.959,0.295,280,5,,,4967,127,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-13,,,,,,,,,0,,,,,,,,,,34,66,,652230,5.3777781E+08,59,AFM00040990,278.428,20.4,36.6,,,31822848,54.959,0.295,259,3,,,5226,130,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-14,,,,,,,,,,,,,,,,,,,34,66,,652230,5.3777781E+08,59,,,,,,,31822848,54.959,0.295,113,6,,,5339,136,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-15,,,,,,,,,,,,,,,,,,,34,66,,652230,5.3777781E+08,59,,,,,,,31822848,54.959,0.295,1063,32,,,6402,168,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-16,,,,,,,,,,,,,,,,,,,34,66,,652230,5.3777781E+08,59,,,,,,,31822848,54.959,0.295,0,0,,,6402,168,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-17,,,,,,,,,,,,,,,,,,,34,66,,652230,5.3777781E+08,59,,,,,,,31822848,54.959,0.295,262,1,,,6664,169,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-18,,,,,,,,,,,,,,,,,,,34,66,,652230,5.3777781E+08,59,,,,,,,31822848,54.959,0.295,408,4,,,7072,173,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-19,,,,,,,,,,,,,,,,,,,34,66,,652230,5.3777781E+08,59,,,,,,,31822848,54.959,0.295,581,5,,,7653,178,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-20,,,,,,,,,,,,,,,,,,,34,66,,652230,5.3777781E+08,59,,,,,,,31822848,54.959,0.295,492,9,,,8145,187,,
AF,Q889,country/AFG,AF,Afghanistan,,,,,AF,AFG,0,2020-05-21,,,,,,,,,,,,,,,,,,,34,66,,652230,5.3777781E+08,59,,,,,,,31822848,54.959,0.295,,,,,,,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-04-22,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,,,,,3020209,73.588,0.635,25,1,,,634,27,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-04-23,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,,,,,3020209,73.588,0.635,29,0,,,663,27,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-04-24,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,5.3,21.3,,,3020209,73.588,0.635,15,0,,,678,27,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-04-25,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,,22.9,,,3020209,73.588,0.635,34,0,,,712,27,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-04-26,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,7.4,22.7,,,3020209,73.588,0.635,14,1,,,726,28,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-04-27,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,8,23.5,,,3020209,73.588,0.635,10,0,,,736,28,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-04-28,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,8.9,24.2,,,3020209,73.588,0.635,14,2,,,750,30,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-04-29,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,12.3,,,,3020209,73.588,0.635,16,1,,,766,31,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-04-30,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,,22.1,,,3020209,73.588,0.635,7,0,,,773,31,,
AL,Q222,country/ALB,AL,Albania,,,,,AL,ALB,0,2020-05-01,3,2,2,4,2,2,2,4,2,1,0,0,2,2,1,0,0,88.36,41,20,,28748,1.3211514E+10,639,ALM00013615,51.729,9.5,23.3,,,3020209,73.588,0.635,9,0,,,782,31,,
