date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-05-19,US_IL_17015,0,0,,,14,2,,
2020-05-19,US_IL_17017,2,0,,,66,0,,
2020-05-19,US_IL_17019,17,0,,,435,7,,
2020-05-19,US_IL_17021,0,0,,,32,5,,
2020-05-19,US_IL_17023,0,0,,,9,0,,
2020-05-19,US_IL_17025,1,0,,,3,0,,
2020-05-19,US_IL_17027,4,0,,,165,14,,
2020-05-19,US_IL_17029,0,2,,,85,7,,
2020-05-19,US_IL_17031,1001,91,,,64691,2980,,
2020-05-19,US_IL_17033,0,0,,,11,0,,
2020-05-19,US_IL_17035,0,0,,,9,0,,
2020-05-19,US_IL_17037,6,2,,,268,4,,
2020-05-19,US_IL_17039,0,0,,,4,0,,
2020-05-19,US_IL_17041,0,0,,,26,0,,
2020-05-19,US_IL_17043,95,15,,,6171,315,,
2020-05-19,US_IL_17047,0,0,,,2,0,,
2020-05-19,US_IL_17049,0,0,,,6,1,,
2020-05-19,US_IL_17051,0,0,,,19,2,,
2020-05-19,US_IL_17053,0,0,,,18,1,,
2020-05-19,US_IL_17055,0,0,,,11,0,,
2020-05-19,US_IL_17057,2,0,,,10,0,,
2020-05-19,US_IL_17059,0,0,,,2,0,,
2020-05-19,US_IL_17061,0,0,,,4,0,,
2020-05-19,US_IL_17063,5,0,,,80,1,,
2020-05-19,US_IL_17065,0,0,,,2,0,,
2020-05-19,US_IL_17067,-1,0,,,12,0,,
2020-05-19,US_IL_17069,0,0,,,1,0,,
2020-05-19,US_IL_17071,0,0,,,8,0,,
2020-05-19,US_IL_17073,0,0,,,65,0,,
2020-05-19,US_IL_17075,1,1,,,119,4,,
2020-05-19,US_IL_17077,5,0,,,186,10,,
2020-05-19,US_IL_17079,0,0,,,45,7,,
2020-05-19,US_IL_17081,1,0,,,100,17,,
2020-05-19,US_IL_17083,0,0,,,19,1,,
2020-05-19,US_IL_17085,2,0,,,21,0,,
2020-05-19,US_IL_17087,0,0,,,7,0,,
2020-05-19,US_IL_17089,98,5,,,4682,120,,
2020-05-19,US_IL_17091,10,3,,,967,43,,
2020-05-19,US_IL_17093,23,0,,,602,22,,
2020-05-19,US_IL_17095,0,0,,,89,0,,
2020-05-19,US_IL_17097,64,6,,,6709,221,,
2020-05-19,US_IL_17099,0,0,,,121,8,,
2020-05-19,US_IL_17101,0,0,,,4,0,,
2020-05-19,US_IL_17103,1,0,,,75,1,,
2020-05-19,US_IL_17105,0,0,,,27,1,,
2020-05-19,US_IL_17107,0,0,,,10,0,,
2020-05-19,US_IL_17109,8,1,,,72,3,,
2020-05-19,US_IL_17111,15,2,,,1224,64,,
2020-05-19,US_IL_17113,3,0,,,189,6,,
2020-05-19,US_IL_17115,1,0,,,170,17,,
2020-05-19,US_IL_17117,1,0,,,42,1,,
2020-05-19,US_IL_17119,6,3,,,499,45,,
2020-05-19,US_IL_17121,1,0,,,49,0,,
2020-05-19,US_IL_17123,0,0,,,5,0,,
2020-05-19,US_IL_17125,0,0,,,16,0,,
2020-05-19,US_IL_17127,0,0,,,6,0,,
2020-05-19,US_IL_17129,0,0,,,17,0,,
2020-05-19,US_IL_17131,0,0,,,14,0,,
2020-05-19,US_IL_17133,1,0,,,90,11,,
2020-05-19,US_IL_17135,0,0,,,39,0,,
2020-05-19,US_IL_17137,-1,0,,,35,1,,
2020-05-19,US_IL_17139,0,0,,,8,0,,
2020-05-19,US_IL_17141,4,0,,,184,2,,
2020-05-19,US_IL_17143,5,0,,,165,6,,
2020-05-19,US_IL_17145,1,0,,,40,0,,
2020-05-19,US_IL_17147,0,0,,,9,0,,
2020-05-19,US_IL_17149,0,0,,,1,0,,
2020-05-19,US_IL_17151,0,0,,,1,0,,
2020-05-19,US_IL_17153,0,0,,,40,0,,
2020-05-19,US_IL_17155,0,0,,,1,0,,
2020-05-19,US_IL_17157,1,0,,,238,3,,
2020-05-19,US_IL_17159,0,0,,,3,0,,
2020-05-19,US_IL_17161,4,3,,,594,21,,
2020-05-19,US_IL_17163,12,0,,,905,69,,
2020-05-19,US_IL_17165,0,0,,,6,0,,
2020-05-19,US_IL_17167,4,1,,,323,28,,
2020-05-19,US_IL_17169,0,0,,,7,0,,
2020-05-19,US_IL_17173,2,0,,,15,1,,
2020-05-19,US_IL_17175,0,0,,,2,0,,
2020-05-19,US_IL_17177,4,0,,,160,1,,
2020-05-19,US_IL_17179,1,0,,,64,4,,
2020-05-19,US_IL_17181,0,0,,,122,4,,
2020-05-19,US_IL_17183,-1,0,,,30,1,,
2020-05-19,US_IL_17185,0,0,,,1,0,,
2020-05-19,US_IL_17187,1,0,,,110,0,,
2020-05-19,US_IL_17189,1,0,,,18,0,,
2020-05-19,US_IL_17191,0,0,,,9,1,,
2020-05-19,US_IL_17193,0,0,,,2,0,,
2020-05-19,US_IL_17195,3,0,,,126,9,,
2020-05-19,US_IL_17197,69,4,,,4577,244,,
2020-05-19,US_IL_17199,0,0,,,52,1,,
2020-05-19,US_IL_17201,30,3,,,1588,44,,
2020-05-19,US_IL_17203,0,0,,,16,1,,
2020-05-19,US_IN,505,59,,5418,29402,1824,,189330
2020-05-19,US_IN_18001,0,0,,,10,1,,
2020-05-19,US_IN_18003,20,4,,,1060,72,,
2020-05-19,US_IN_18005,6,1,,,442,34,,
2020-05-19,US_IN_18007,0,0,,,23,0,,
2020-05-19,US_IN_18009,2,0,,,17,1,,
2020-05-19,US_IN_18011,2,1,,,280,37,,
2020-05-19,US_IN_18013,-1,0,,,31,1,,
2020-05-19,US_IN_18015,0,0,,,79,2,,
2020-05-19,US_IN_18017,8,1,,,1562,7,,
2020-05-19,US_IN_18019,7,7,,,437,43,,
2020-05-19,US_IN_18021,1,0,,,32,1,,
2020-05-19,US_IN_18023,7,0,,,150,2,,
2020-05-19,US_IN_18025,0,0,,,23,1,,
2020-05-19,US_IN_18027,0,0,,,73,17,,
2020-05-19,US_IN_18029,0,0,,,158,19,,
2020-05-19,US_IN_18031,1,0,,,230,34,,
2020-05-19,US_IN_18033,1,0,,,27,2,,
2020-05-19,US_IN_18035,1,0,,,297,23,,
2020-05-19,US_IN_18037,1,0,,,162,2,,
2020-05-19,US_IN_18039,48,2,,,738,25,,
2020-05-19,US_IN_18041,3,0,,,74,4,,
2020-05-19,US_IN_18043,3,1,,,306,40,,
2020-05-19,US_IN_18045,0,0,,,18,2,,
2020-05-19,US_IN_18047,1,0,,,111,8,,
2020-05-19,US_IN_18049,1,0,,,45,1,,
2020-05-19,US_IN_18051,0,0,,,10,0,,
2020-05-19,US_IN_18053,4,1,,,201,21,,
2020-05-19,US_IN_18055,1,0,,,165,24,,
2020-05-19,US_IN_18057,11,2,,,1055,97,,
2020-05-19,US_IN_18059,9,1,,,304,25,,
2020-05-19,US_IN_18061,1,2,,,175,19,,
2020-05-19,US_IN_18063,11,0,,,1068,74,,
2020-05-19,US_IN_18065,9,1,,,140,4,,
2020-05-19,US_IN_18067,7,2,,,306,15,,
2020-05-19,US_IN_18069,-1,0,,,20,2,,
2020-05-19,US_IN_18071,5,0,,,340,2,,
2020-05-19,US_IN_18073,-1,0,,,43,1,,
2020-05-19,US_IN_18075,0,0,,,33,0,,
2020-05-19,US_IN_18077,1,0,,,41,1,,
2020-05-19,US_IN_18079,1,0,,,119,6,,
2020-05-19,US_IN_18081,15,3,,,1041,102,,
2020-05-19,US_IN_18083,0,0,,,23,0,,
2020-05-19,US_IN_18085,3,0,,,62,2,,
2020-05-19,US_IN_18087,2,0,,,53,2,,
2020-05-19,US_IN_18089,60,4,,,2974,154,,
2020-05-19,US_IN_18091,0,0,,,360,16,,
2020-05-19,US_IN_18093,2,1,,,142,23,,
2020-05-19,US_IN_18095,2,0,,,562,66,,
2020-05-19,US_IN_18097,137,17,,,8632,532,,
2020-05-19,US_IN_18099,2,0,,,44,1,,
2020-05-19,US_IN_18101,0,0,,,8,0,,
2020-05-19,US_IN_18103,1,0,,,132,1,,
2020-05-19,US_IN_18105,3,0,,,152,9,,
2020-05-19,US_IN_18107,14,0,,,188,13,,
2020-05-19,US_IN_18109,3,2,,,257,23,,
2020-05-19,US_IN_18111,0,0,,,72,10,,
2020-05-19,US_IN_18113,0,0,,,153,21,,
2020-05-19,US_IN_18115,0,0,,,13,0,,
2020-05-19,US_IN_18117,0,0,,,124,21,,
2020-05-19,US_IN_18119,0,0,,,27,1,,
2020-05-19,US_IN_18121,-1,0,,,20,0,,
2020-05-19,US_IN_18123,1,0,,,30,1,,
2020-05-19,US_IN_18125,0,0,,,5,0,,
2020-05-19,US_IN_18127,8,1,,,420,14,,
2020-05-19,US_IN_18129,0,0,,,16,0,,
2020-05-19,US_IN_18131,0,0,,,35,0,,
2020-05-19,US_IN_18133,3,1,,,128,6,,
2020-05-19,US_IN_18135,-1,0,,,49,3,,
2020-05-19,US_IN_18137,-1,0,,,107,6,,
2020-05-19,US_IN_18139,0,0,,,55,2,,
2020-05-19,US_IN_18141,30,2,,,1022,35,,
2020-05-19,US_IN_18143,1,0,,,99,2,,
2020-05-19,US_IN_18145,14,0,,,417,28,,
2020-05-19,US_IN_18147,0,0,,,15,1,,
2020-05-19,US_IN_18149,-1,0,,,28,2,,
2020-05-19,US_IN_18151,2,0,,,69,2,,
2020-05-19,US_IN_18153,0,0,,,28,0,,
2020-05-19,US_IN_18155,1,0,,,19,0,,
2020-05-19,US_IN_18157,7,0,,,315,2,,
2020-05-19,US_IN_18159,0,0,,,21,1,,
2020-05-19,US_IN_18161,1,0,,,21,0,,
2020-05-19,US_IN_18163,4,1,,,226,3,,
2020-05-19,US_IN_18165,0,0,,,8,0,,
2020-05-19,US_IN_18167,1,0,,,120,7,,
2020-05-19,US_IN_18169,0,0,,,71,2,,
2020-05-19,US_IN_18171,0,0,,,13,1,,
2020-05-19,US_IN_18173,0,1,,,152,26,,
2020-05-19,US_IN_18175,0,0,,,50,1,,
2020-05-19,US_IN_18177,18,0,,,188,5,,
2020-05-19,US_IN_18179,2,0,,,18,0,,
2020-05-19,US_IN_18181,3,0,,,186,5,,
2020-05-19,US_IN_18183,-1,0,,,27,2,,
2020-05-19,US_KS,49,3,0,0,8488,193,465,66990
2020-05-19,US_KS_20003,0,0,,,1,0,,
2020-05-19,US_KS_20005,0,0,,,15,0,,
2020-05-19,US_KS_20007,0,0,,,1,0,,
2020-05-19,US_KS_20009,0,0,,,31,1,,
2020-05-19,US_KS_20011,0,0,,,6,1,,
2020-05-19,US_KS_20013,0,0,,,5,0,,
2020-05-19,US_KS_20015,0,0,,,23,0,,
2020-05-19,US_KS_20017,0,0,,,3,0,,
2020-05-19,US_KS_20019,0,0,,,4,0,,
2020-05-19,US_KS_20021,0,0,,,8,0,,
2020-05-19,US_KS_20023,0,0,,,2,0,,
2020-05-19,US_KS_20025,0,0,,,21,0,,
2020-05-19,US_KS_20027,0,0,,,5,1,,
2020-05-19,US_KS_20029,0,0,,,4,0,,
2020-05-19,US_KS_20031,0,0,,,50,8,,
2020-05-19,US_KS_20035,-1,0,,,4,1,,
2020-05-19,US_KS_20037,0,0,,,6,1,,
2020-05-19,US_KS_20041,0,0,,,2,0,,
2020-05-19,US_KS_20043,0,0,,,9,0,,
2020-05-19,US_KS_20045,1,0,,,62,0,,
2020-05-19,US_KS_20047,0,0,,,5,0,,
2020-05-19,US_KS_20051,0,0,,,9,0,,
2020-05-19,US_KS_20053,0,0,,,2,0,,
2020-05-19,US_KS_20055,15,0,,,1331,6,,
2020-05-19,US_KS_20057,1,0,,,1404,2,,
2020-05-19,US_KS_20059,0,0,,,32,0,,
2020-05-19,US_KS_20061,0,0,,,16,0,,
2020-05-19,US_KS_20063,0,0,,,1,0,,
2020-05-19,US_KS_20067,3,0,,,17,0,,
2020-05-19,US_KS_20069,0,0,,,14,0,,
2020-05-19,US_KS_20073,0,0,,,3,0,,
2020-05-19,US_KS_20075,0,0,,,11,0,,
2020-05-19,US_KS_20077,0,0,,,1,0,,
2020-05-19,US_KS_20079,1,0,,,15,1,,
2020-05-19,US_KS_20081,0,0,,,16,0,,
2020-05-19,US_KS_20085,4,0,,,32,0,,
2020-05-19,US_KS_20087,0,0,,,20,0,,
2020-05-19,US_KS_20089,0,0,,,4,0,,
2020-05-19,US_KS_20091,0,1,,,666,57,,
2020-05-19,US_KS_20093,2,1,,,40,1,,
2020-05-19,US_KS_20097,0,0,,,2,0,,
2020-05-19,US_KS_20099,0,0,,,23,0,,
2020-05-19,US_KS_20103,2,1,,,1053,7,,
2020-05-19,US_KS_20107,0,0,,,7,0,,
2020-05-19,US_KS_20111,6,0,,,369,3,,
2020-05-19,US_KS_20113,0,0,,,26,0,,
2020-05-19,US_KS_20115,0,0,,,7,1,,
2020-05-19,US_KS_20119,0,0,,,22,0,,
2020-05-19,US_KS_20121,0,0,,,6,0,,
2020-05-19,US_KS_20123,0,0,,,3,0,,
2020-05-19,US_KS_20125,0,0,,,20,2,,
2020-05-19,US_KS_20127,0,0,,,3,0,,
2020-05-19,US_KS_20129,0,0,,,4,0,,
2020-05-19,US_KS_20131,0,0,,,3,0,,
2020-05-19,US_KS_20133,0,0,,,2,0,,
2020-05-19,US_KS_20135,0,0,,,1,0,,
2020-05-19,US_KS_20137,0,0,,,2,0,,
2020-05-19,US_KS_20139,0,0,,,7,0,,
2020-05-19,US_KS_20141,0,0,,,2,0,,
2020-05-19,US_KS_20143,0,0,,,4,0,,
2020-05-19,US_KS_20147,0,0,,,2,0,,
2020-05-19,US_KS_20149,0,0,,,23,0,,
2020-05-19,US_KS_20151,0,0,,,1,0,,
2020-05-19,US_KS_20155,0,0,,,51,0,,
2020-05-19,US_KS_20157,0,0,,,4,0,,
2020-05-19,US_KS_20159,0,0,,,4,0,,
2020-05-19,US_KS_20161,0,0,,,62,1,,
2020-05-19,US_KS_20163,0,0,,,7,0,,
2020-05-19,US_KS_20169,0,0,,,28,2,,
2020-05-19,US_KS_20171,0,0,,,12,0,,
2020-05-19,US_KS_20173,2,0,,,538,20,,
2020-05-19,US_KS_20175,0,0,,,780,1,,
2020-05-19,US_KS_20177,1,0,,,199,5,,
2020-05-19,US_KS_20179,0,0,,,2,0,,
2020-05-19,US_KS_20181,0,0,,,6,0,,
2020-05-19,US_KS_20183,0,0,,,2,0,,
2020-05-19,US_KS_20185,0,0,,,1,0,,
2020-05-19,US_KS_20187,0,0,,,8,0,,
2020-05-19,US_KS_20189,0,0,,,26,0,,
2020-05-19,US_KS_20191,0,0,,,6,1,,
2020-05-19,US_KS_20197,0,0,,,28,0,,
2020-05-19,US_KS_20205,0,0,,,1,0,,
2020-05-19,US_KS_20207,0,0,,,6,0,,
2020-05-19,US_KS_20209,12,0,,,1224,70,,
2020-05-19,US_KY,164,15,58,24301,8205,369,2826,153986
2020-05-19,US_KY_21001,-1,3,,,94,17,,
2020-05-19,US_KY_21003,1,0,,,41,2,,
2020-05-19,US_KY_21005,0,0,,,13,1,,
2020-05-19,US_KY_21007,0,0,,,10,0,,
2020-05-19,US_KY_21009,0,0,,,34,0,,
2020-05-19,US_KY_21011,0,0,,,7,1,,
2020-05-19,US_KY_21013,0,0,,,1,0,,
2020-05-19,US_KY_21015,6,1,,,361,11,,
2020-05-19,US_KY_21017,0,0,,,9,1,,
2020-05-19,US_KY_21019,0,0,,,39,3,,
2020-05-19,US_KY_21021,0,0,,,19,0,,
2020-05-19,US_KY_21023,0,0,,,10,0,,
2020-05-19,US_KY_21025,0,0,,,3,0,,
2020-05-19,US_KY_21027,1,1,,,15,1,,
2020-05-19,US_KY_21029,1,0,,,99,4,,
2020-05-19,US_KY_21031,0,0,,,217,6,,
2020-05-19,US_KY_21033,0,0,,,12,0,,
2020-05-19,US_KY_21035,1,0,,,47,1,,
2020-05-19,US_KY_21037,1,1,,,135,11,,
2020-05-19,US_KY_21039,0,0,,,3,1,,
2020-05-19,US_KY_21041,0,0,,,3,0,,
2020-05-19,US_KY_21043,1,0,,,9,0,,
2020-05-19,US_KY_21045,0,0,,,2,0,,
2020-05-19,US_KY_21047,1,0,,,98,3,,
2020-05-19,US_KY_21049,0,0,,,21,0,,
2020-05-19,US_KY_21051,1,0,,,3,0,,
2020-05-19,US_KY_21053,0,0,,,3,0,,
2020-05-19,US_KY_21055,0,0,,,4,1,,
2020-05-19,US_KY_21057,0,0,,,5,0,,
2020-05-19,US_KY_21059,3,2,,,296,6,,
2020-05-19,US_KY_21061,0,3,,,50,9,,
2020-05-19,US_KY_21067,32,0,,,596,12,,
2020-05-19,US_KY_21069,0,0,,,3,0,,
2020-05-19,US_KY_21071,0,0,,,18,0,,
2020-05-19,US_KY_21073,2,0,,,20,0,,
2020-05-19,US_KY_21075,0,0,,,2,0,,
2020-05-19,US_KY_21077,0,0,,,3,0,,
2020-05-19,US_KY_21079,0,0,,,4,0,,
2020-05-19,US_KY_21081,0,0,,,35,3,,
2020-05-19,US_KY_21083,0,0,,,154,18,,
2020-05-19,US_KY_21085,2,0,,,109,8,,
2020-05-19,US_KY_21087,0,0,,,1,0,,
2020-05-19,US_KY_21089,0,0,,,13,0,,
2020-05-19,US_KY_21091,0,0,,,7,0,,
2020-05-19,US_KY_21093,1,0,,,85,2,,
2020-05-19,US_KY_21095,0,0,,,1,0,,
2020-05-19,US_KY_21097,0,0,,,19,0,,
2020-05-19,US_KY_21099,1,0,,,20,0,,
2020-05-19,US_KY_21101,2,1,,,97,4,,
2020-05-19,US_KY_21103,1,0,,,13,0,,
2020-05-19,US_KY_21105,0,0,,,5,0,,
2020-05-19,US_KY_21107,0,0,,,217,28,,
2020-05-19,US_KY_21109,0,0,,,57,12,,
2020-05-19,US_KY_21111,58,3,,,2067,132,,
2020-05-19,US_KY_21113,-1,0,,,51,0,,
2020-05-19,US_KY_21115,0,0,,,5,0,,
2020-05-19,US_KY_21117,7,0,,,479,32,,
2020-05-19,US_KY_21119,0,0,,,4,0,,
2020-05-19,US_KY_21121,0,0,,,8,0,,
2020-05-19,US_KY_21123,0,0,,,6,0,,
2020-05-19,US_KY_21125,0,0,,,21,2,,
2020-05-19,US_KY_21127,0,0,,,2,0,,
2020-05-19,US_KY_21131,0,0,,,6,0,,
2020-05-19,US_KY_21133,0,0,,,5,0,,
2020-05-19,US_KY_21135,0,0,,,8,0,,
2020-05-19,US_KY_21137,0,0,,,7,1,,
2020-05-19,US_KY_21139,0,0,,,7,0,,
2020-05-19,US_KY_21141,4,0,,,98,3,,
2020-05-19,US_KY_21143,0,0,,,14,3,,
2020-05-19,US_KY_21145,0,0,,,85,2,,
2020-05-19,US_KY_21147,0,0,,,13,0,,
2020-05-19,US_KY_21149,1,0,,,20,0,,
2020-05-19,US_KY_21151,1,0,,,50,1,,
2020-05-19,US_KY_21153,0,0,,,1,0,,
2020-05-19,US_KY_21155,0,0,,,17,0,,
2020-05-19,US_KY_21157,0,0,,,36,2,,
2020-05-19,US_KY_21159,0,0,,,3,0,,
2020-05-19,US_KY_21161,0,0,,,8,0,,
2020-05-19,US_KY_21163,0,0,,,20,2,,
2020-05-19,US_KY_21165,0,0,,,4,0,,
2020-05-19,US_KY_21167,0,0,,,12,0,,
2020-05-19,US_KY_21169,0,0,,,3,0,,
2020-05-19,US_KY_21171,0,0,,,6,0,,
2020-05-19,US_KY_21173,0,0,,,16,0,,
2020-05-19,US_KY_21175,0,0,,,1,0,,
2020-05-19,US_KY_21177,0,0,,,476,7,,
2020-05-19,US_KY_21179,1,0,,,34,0,,
2020-05-19,US_KY_21181,0,0,,,1,0,,
2020-05-19,US_KY_21183,12,0,,,140,0,,
2020-05-19,US_KY_21185,2,0,,,57,0,,
2020-05-19,US_KY_21187,-1,0,,,1,0,,
2020-05-19,US_KY_21189,0,0,,,2,0,,
2020-05-19,US_KY_21191,0,0,,,6,0,,
2020-05-19,US_KY_21193,0,0,,,20,0,,
2020-05-19,US_KY_21195,0,0,,,28,2,,
2020-05-19,US_KY_21197,0,0,,,1,0,,
2020-05-19,US_KY_21199,0,0,,,50,2,,
2020-05-19,US_KY_21203,0,0,,,12,0,,
2020-05-19,US_KY_21205,0,0,,,6,0,,
2020-05-19,US_KY_21207,0,0,,,23,4,,
2020-05-19,US_KY_21209,0,0,,,34,0,,
2020-05-19,US_KY_21211,2,0,,,78,3,,
2020-05-19,US_KY_21213,1,0,,,39,2,,
2020-05-19,US_KY_21215,0,0,,,16,0,,
2020-05-19,US_KY_21217,0,0,,,9,0,,
2020-05-19,US_KY_21219,0,0,,,17,0,,
2020-05-19,US_KY_21221,0,0,,,9,0,,
2020-05-19,US_KY_21223,0,0,,,3,0,,
2020-05-19,US_KY_21225,0,0,,,10,0,,
2020-05-19,US_KY_21227,18,0,,,828,3,,
2020-05-19,US_KY_21229,0,0,,,6,0,,
2020-05-19,US_KY_21231,0,0,,,8,0,,
2020-05-19,US_KY_21233,0,0,,,33,0,,
2020-05-19,US_KY_21235,1,0,,,13,0,,
2020-05-19,US_KY_21237,,,,,1,0,,
2020-05-19,US_KY_21239,0,0,,,19,0,,
2020-05-19,US_LA,329,18,0,8325,35161,2581,26249,278073
2020-05-19,US_LA_22001,5,0,,,262,12,,
2020-05-19,US_LA_22003,13,0,,,131,10,,
2020-05-19,US_LA_22005,2,0,,,762,50,,
2020-05-19,US_LA_22007,0,0,,,230,11,,
2020-05-19,US_LA_22009,1,0,,,94,9,,
2020-05-19,US_LA_22011,0,0,,,52,4,,
2020-05-19,US_LA_22013,0,0,,,84,20,,
2020-05-19,US_LA_22015,2,0,,,348,24,,
2020-05-19,US_LA_22017,14,0,,,1912,155,,
2020-05-19,US_LA_22019,1,0,,,521,40,,
2020-05-19,US_LA_22021,0,0,,,50,0,,
2020-05-19,US_LA_22023,0,0,,,3,0,,
2020-05-19,US_LA_22025,0,0,,,106,3,,
2020-05-19,US_LA_22027,0,0,,,58,10,,
2020-05-19,US_LA_22029,0,0,,,57,5,,
2020-05-19,US_LA_22031,2,0,,,226,16,,
2020-05-19,US_LA_22033,89,3,,,3145,219,,
2020-05-19,US_LA_22035,9,0,,,46,0,,
2020-05-19,US_LA_22037,2,1,,,179,24,,
2020-05-19,US_LA_22039,1,0,,,67,1,,
2020-05-19,US_LA_22041,1,1,,,274,9,,
2020-05-19,US_LA_22043,0,0,,,22,1,,
2020-05-19,US_LA_22045,3,2,,,358,35,,
2020-05-19,US_LA_22047,1,0,,,528,38,,
2020-05-19,US_LA_22049,5,0,,,75,10,,
2020-05-19,US_LA_22051,36,-1,,,7095,429,,
2020-05-19,US_LA_22053,1,0,,,71,6,,
2020-05-19,US_LA_22055,7,0,,,605,23,,
2020-05-19,US_LA_22057,6,0,,,750,64,,
2020-05-19,US_LA_22059,0,0,,,40,0,,
2020-05-19,US_LA_22061,1,1,,,122,14,,
2020-05-19,US_LA_22063,6,1,,,356,26,,
2020-05-19,US_LA_22065,3,0,,,27,0,,
2020-05-19,US_LA_22067,0,0,,,93,5,,
2020-05-19,US_LA_22069,0,0,,,103,12,,
2020-05-19,US_LA_22071,47,-1,,,6869,494,,
2020-05-19,US_LA_22073,10,1,,,966,32,,
2020-05-19,US_LA_22075,2,0,,,196,16,,
2020-05-19,US_LA_22077,4,1,,,173,21,,
2020-05-19,US_LA_22079,5,1,,,504,15,,
2020-05-19,US_LA_22081,0,0,,,43,6,,
2020-05-19,US_LA_22083,1,1,,,108,2,,
2020-05-19,US_LA_22085,1,0,,,30,0,,
2020-05-19,US_LA_22087,3,1,,,516,20,,
2020-05-19,US_LA_22089,0,0,,,615,42,,
2020-05-19,US_LA_22091,0,0,,,41,1,,
2020-05-19,US_LA_22093,0,0,,,284,23,,
2020-05-19,US_LA_22095,1,0,,,831,77,,
2020-05-19,US_LA_22097,2,0,,,237,51,,
2020-05-19,US_LA_22099,1,0,,,275,22,,
2020-05-19,US_LA_22101,2,0,,,277,29,,
2020-05-19,US_LA_22103,15,2,,,1559,149,,
2020-05-19,US_LA_22105,10,0,,,742,30,,
2020-05-19,US_LA_22107,0,0,,,5,0,,
2020-05-19,US_LA_22109,1,1,,,591,44,,
2020-05-19,US_LA_22111,2,1,,,245,15,,
2020-05-19,US_LA_22113,0,0,,,45,3,,
2020-05-19,US_LA_22115,0,0,,,21,2,,
2020-05-19,US_LA_22117,5,2,,,375,34,,
2020-05-19,US_LA_22119,2,0,,,119,5,,
2020-05-19,US_LA_22121,0,0,,,148,30,,
2020-05-19,US_LA_22123,1,0,,,19,0,,
2020-05-19,US_LA_22125,2,0,,,190,8,,
2020-05-19,US_LA_22127,1,0,,,90,2,,
2020-05-19,US_MA,873,76,,16114,87925,5938,,476940
2020-05-19,US_MA_25001,22,1,,,1177,96,,
2020-05-19,US_MA_25003,0,0,,,497,37,,
2020-05-19,US_MA_25005,84,6,,,6080,330,,
2020-05-19,US_MA_25007,0,0,,,26,1,,
2020-05-19,US_MA_25009,161,7,,,12748,797,,
2020-05-19,US_MA_25011,0,0,,,308,45,,
2020-05-19,US_MA_25013,71,4,,,5335,521,,
2020-05-19,US_MA_25015,6,1,,,780,73,,
2020-05-19,US_MA_25017,159,24,,,19504,1436,,
2020-05-19,US_MA_25019,0,0,,,12,0,,
2020-05-19,US_MA_25021,41,7,,,7565,735,,
2020-05-19,US_MA_25023,59,6,,,7198,470,,
2020-05-19,US_MA_25025,154,4,,,16825,797,,
2020-05-19,US_MA_25027,140,16,,,9582,597,,
2020-05-19,US_MD,1782,58,51,7152,41664,2081,2868,208658
2020-05-19,US_MD_24001,2,0,,,166,14,,
2020-05-19,US_MD_24003,88,3,,,2989,145,,
2020-05-19,US_MD_24005,169,8,,,4936,263,,
2020-05-19,US_MD_24009,10,0,,,256,13,,
2020-05-19,US_MD_24011,8,0,,,208,0,,
2020-05-19,US_MD_24013,9,1,,,712,69,,
2020-05-19,US_MD_24015,5,1,,,323,18,,
2020-05-19,US_MD_24017,27,1,,,896,63,,
2020-05-19,US_MD_24019,0,0,,,122,2,,
2020-05-19,US_MD_24021,31,0,,,1498,90,,
2020-05-19,US_MD_24023,0,0,,,7,0,,
2020-05-19,US_MD_24025,14,1,,,712,35,,
2020-05-19,US_MD_24027,49,4,,,1468,49,,
2020-05-19,US_MD_24029,4,0,,,144,14,,
2020-05-19,US_MD_24031,533,23,,,8988,503,,
2020-05-19,US_MD_24033,632,9,,,12261,445,,
2020-05-19,US_MD_24035,4,1,,,133,11,,
2020-05-19,US_MD_24037,12,1,,,338,12,,
2020-05-19,US_MD_24039,1,1,,,62,1,,
2020-05-19,US_MD_24041,0,0,,,68,1,,
2020-05-19,US_MD_24043,9,0,,,352,8,,
2020-05-19,US_MD_24045,2,0,,,839,21,,
2020-05-19,US_MD_24047,0,0,,,165,6,,
2020-05-19,US_MD_24510,172,2,,,4010,210,,
2020-05-19,US_ME,28,2,35,28,1741,73,1088,23833
2020-05-19,US_ME_23001,12,0,,,151,2,,
2020-05-19,US_ME_23003,0,0,,,7,0,,
2020-05-19,US_ME_23005,11,2,,,863,38,,
2020-05-19,US_ME_23007,0,0,,,33,1,,
2020-05-19,US_ME_23009,0,0,,,11,1,,
2020-05-19,US_ME_23011,-1,0,,,120,8,,
2020-05-19,US_ME_23013,0,0,,,20,0,,
2020-05-19,US_ME_23015,0,0,,,17,0,,
2020-05-19,US_ME_23017,0,0,,,17,0,,
2020-05-19,US_ME_23019,1,0,,,94,1,,
2020-05-19,US_ME_23021,0,0,,,1,0,,
2020-05-19,US_ME_23023,0,0,,,27,0,,
2020-05-19,US_ME_23025,0,0,,,20,0,,
2020-05-19,US_ME_23027,0,0,,,50,14,,
2020-05-19,US_ME_23029,0,0,,,2,0,,
2020-05-19,US_ME_23031,5,0,,,307,8,,
2020-05-19,US_MI,484,102,0,12726,52337,5017,28234,422904
2020-05-19,US_MI_26001,0,0,,,6,1,,
